word	root	stem	lemma
ولأخي	وخي;ءخو	وخى;أخي;أخ	وخى;أخي;أخ
ولأدخلناهم	دخل	أدخل	أدخل
ولأدخلنكم	دخل	أدخل	أدخل
ولأدخلنهم	دخل	أدخل	أدخل
ولأصلبنكم	صلب	صلب	صلب
ولأضلنهم	ضلل	أضل	أضل
ولأغوينهم	غوي	أغوى	أغوى
ولا		لا	لا
ولأمة	ءمو	أمة	أمة
ولآمرنهم	ءمر	آمر	آمر
ولأمنينهم	مني	منى	منى
ولأنعامكم	نعم	أنعام	أنعام
ولاهم	ولي	ولى	ولى
ولأوضعوا	وضع	أوضع	أوضع
ولايتهم	ولي	ولاية	ولاية
ولباس	لبس	لباس	لباس
ولباسهم	لبس	لباس	لباس
ولبثت	بوث;لبث;بيث	لبث;باث	لبث;باث
ولبثوا	لبث	لبث	لبث
ولبئس	بءس	بئس	بئس
ولبيوتهم	بيت	بيوت	بيوت
ولتأت	ءتي	أتى	أتى
ولتبتغوا	بغي	ابتغى	ابتغى
ولتبلغوا	بلغ	بلغ	بلغ
ولتتقوا	وقي	اتقى	اتقى
ولتجدنهم	وجد	وجد	وجد
ولتجدن	وجد	وجد	وجد
ولتجري	جري	جرى	جرى
ولتجزى	جزي	جزى	جزى
ولتسألن	سءل	سأل	سأل
ولتستبين	بين	استبان	استبان
ولتسمعن	سمع	سمع	سمع
ولتصغى	صغو	صغي	صغي
ولتصنع	صنع	صنع	صنع
ولتطمئن	طمءن	اطمأن	اطمأن
ولتعرفنهم	عرف	عرف	عرف
ولتعلم	علم	علم	علم
ولتعلمن	علم	علم	علم
ولتعلموا	علم	علم	علم
ولتعلن	علي;علو	علا;على	علا;على
ولتكبروا	كبر	كبر	كبر
ولتكملوا	كمل	أكمل	أكمل
ولتكن	كون	كان	كان
ولتكون	كون	كان	كان
ولتكونن	كون	كان	كان
ولتنازعتم	نزع	تنازع	تنازع
ولتنذر	نذر	أنذر	أنذر
ولتنصرنه	نصر	نصر	نصر
ولتنظر	نظر	نظر	نظر
ولحم	لحم	لحم	لحم
ولدار	دور	دار	دار
ولدان	ولد	ولدان	ولدان
ولدا	ولد	ولد	ولد
ولدت	ولد	ولد	ولد
ولدنهم	ولد	ولد	ولد
ولده	ولد	ولد	ولد
ولد	ولد	ولد	ولد
ولدينا	دين;ولد	دين;ولد;لدى	دين;ولد;لدى
ولذكر	ذكر	ذكر	ذكر
ولذلك		ذلك	ذلك
ولذي	ولذ	ذي;ولذ	ذي;ولذ
ولربك	ربب	رب	رب
ولرسوله	رسل	رسول	رسول
ولزوجك	زوج	زوج	زوج
ولسانا	لسن	لسان	لسان
ولستم	ولس	ولس;لستم	ولس;لستم
ولسليمان	سلم	سليمان	سليمان
ولسوف	سوف	سوف	سوف
ولعبا	لعب	لعب	لعب
ولعبد	عبد	عبد	عبد
ولعب	لعب	لعب	لعب
ولعذاب	عذب	عذاب	عذاب
ولعلا	علو	علا	علا
ولعلكم	علل	لعل;عل	لعل;عل
ولعلهم	علل	لعل;عل	لعل;عل
ولعنه	لعن	لعن	لعن
ولعنهم	لعن	لعن	لعن
ولعنوا	لعن	لعن	لعن
ولقاء	لقي	لقاء	لقاء
ولقاهم	لقق;لقي	لقى;لق	لقى;لق
ولقائه	لقي	لقاء	لقاء
ولقد	لقد	لقد	لقد
ولقومك	قوم	قوم	قوم
ولك		لك	لك
ولكل	كلل	كل	كل
ولكم		لكم	لكم
ولكم	لي	ل	ل
ولكنا	كون	لكن	لكن
ولكنا		لكن	لكن
ولكنكم		لكن	لكن
ولكن		لكن	لكن
ولكن	لكن	لكن	لكن
ولكنه		لكن	لكن
ولكنهم		لكن	لكن
ولكني		لكن	لكن
ولكني	لكن	لكن	لكن
وللآخرة	ءخر	آخرة	آخرة
وللأرض	ءرض	أرض	أرض
وللبسنا	لبس	لبس	لبس
وللدار	دور	دار	دار
وللذين		الذين	الذين
وللرجال	رجل	رجال	رجال
وللرسول	رسل	رسول	رسول
وللسيارة	سير	سيارة;سيار	سيارة;سيار
وللكافرين	كفر	كافر	كافر
وللمطلقات	طلق	مطلق	مطلق
وللمؤمنين	ءمن	مؤمن	مؤمن
وللنساء	امرءة	نساء	نساء
ولله	الله	الله	الله
ولما		لما	لما
ولما	لمم	لم;لما	لم;لما
ولما		ما	ما
ولم		لم	لم
ولملئت	ملء	ملأ	ملأ
ولمن		من	من
ولنا		لنا	لنا
ولنبلونكم	بلو	بلا	بلا
ولنبينه	بين	بين	بين
ولنجزين	جزي	جزى	جزى
ولنجزينهم	جزي	جزى	جزى
ولنجعلك	جعل	جعل	جعل
ولنجعله	جعل	جعل	جعل
ولنحمل	حمل	حمل	حمل
ولنخرجنهم	خرج	أخرج	أخرج
ولنذيقنهم	ذوق	أذاق	أذاق
ولنرسلن	رسل	أرسل	أرسل
ولنسألن	سءل	سأل	سأل
ولنسكننكم	سكن	أسكن	أسكن
ولنصبرن	صبر	صبر	صبر
ولنعلمه	علم	علم	علم
ولنعم	نعم	نعم	نعم
ولنكونن	كون	كان	كان
ولن		لن	لن
ولها	وله;لهو	وله;لها	وله;لها
ولهديناهم	هدي	هدى	هدى
ولهم	لي	ل	ل
ولهن	لي	ل	ل
ولهوا	لهو	لهو	لهو
وله	وله	وله;له	وله;له
ولهو	لهو	لهو	لهو
ولوالديك	ولد	والد	والد
ولوالدي	ولد	والد	والد
ولوا	ولي	ولى	ولى
ولوطا	لوط	لوط	لوط
ولولا		لولا	لولا
ولؤلؤا	لءلء	لؤلؤ	لؤلؤ
ولو		لو	لو
ولوموا	لوم	لام	لام
ولئن		لئن	لئن
ولئن	لئن	لئن	لئن
وليأتينهم	ءتي	أتى	أتى
وليأخذوا	ءخذ	أخذ	أخذ
وليال	ليل	ليالي	ليالي
وليا	ولي	ولي	ولي
وليبتلي	بلي	ابتلى	ابتلى
وليبدلنهم	بدل	بدل	بدل
وليبكوا	بكي	بكى	بكى
وليبلي	بلي	أبلى	أبلى
وليبينن	بين	بين	بين
وليتبروا	تبر	تبر	تبر
وليتذكر	ذكر	تذكر	تذكر
وليتق	وقي	اتقى	اتقى
وليتلطف	لطف	تلطف	تلطف
وليتمتعوا	متع	تمتع	تمتع
وليتم	ولي;تمم	ولى;أتم	ولى;أتم
وليجة	ولج	وليجة	وليجة
وليجدوا	وجد	وجد	وجد
وليحكم	حكم	حكم	حكم
وليحلفن	حلف	حلف	حلف
وليحملن	حمل	حمل	حمل
وليخزي	خزي	أخزى	أخزى
وليخش	خشي	خشي	خشي
وليدا	ولد;يدي	وليد;يد	وليد;يد
وليدخلوا	دخل	دخل	دخل
وليدع	دعو	دعا	دعا
وليذكر	ذكر	ذكر	ذكر
وليذيقكم	ذوق	أذاق	أذاق
وليربط	ربط	ربط	ربط
وليرضوه	رضو	أرضى	أرضى
وليزيدن	زيد	زاد	زاد
وليسألن	سءل	سأل	سأل
وليسألوا	سءل	سأل	سأل
وليستعفف	عفف	استعف	استعف
وليست	ليس	ليس	ليس
وليس		ليس	ليس
وليشهد	شهد	شهد	شهد
وليصفحوا	صفح	صفح	صفح
وليضربن	ضرب	ضرب	ضرب
وليطوفوا	طوف	طاف	طاف
وليعفوا	عفو	عفا	عفا
وليعلم	علم	علم	علم
وليعلمن	علم	علم	علم
وليعلموا	علم	علم	علم
وليقترفوا	قرف	اقترف	اقترف
وليقول	قول	قال	قال
وليقولوا	قول	قال	قال
وليكتب	كتب	كتب	كتب
وليكم	ولي	ولي	ولي
وليكونا	كون	كان	كان
وليكون	كون	كان	كان
وليلبسوا	لبس	لبس	لبس
وليمحص	محص	محص	محص
وليمسنكم	مسس	مس	مس
وليمكنن	مكن	مكن	مكن
وليملل	ملل	أمل	أمل
ولينا	ولي	ولي	ولي
ولينذروا	نذر	أنذر;نذر	أنذر;نذر
ولينصرن	نصر	نصر	نصر
وليهما	ولي	ولي	ولي
وليهم	ولي	ولي	ولي
وليه	ولي	ولي	ولي
وليوفوا	وفي	أوفى	أوفى
وليوفيهم	وفي	وفى	وفى
ولي	ولي	لي;ولي	لي;ولي
ولى	ولي	ولى	ولى
وليؤمنوا	ءمن	آمن	آمن
وليي	ولي	ولي	ولي
وماء	موه	ماء	ماء
وماتوا	موت	مات	مات
ومأجوج	مءجوج	مأجوج	مأجوج
وماذا		ماذا	ماذا
وماروت	مروت	ماروت	ماروت
وما		ما	ما
ومأواكم	مءوىً	مأوى	مأوى
ومأواه	مءوىً	مأوى	مأوى
ومأواهم	مءوىً	مأوى	مأوى
ومبشرا	بشر	مبشر	مبشر
ومتاعا	متع	متاع	متاع
ومتاع	متع	متاع	متاع
ومتعناهم	متع	متع	متع
ومتعوهن	متع	متع	متع
ومثلا	مثل	مثل	مثل
ومثل	مثل	مثل	مثل
ومثله	مثل	مثل	مثل
ومثلهم	مثل	مثل	مثل
ومثواكم	ثوي	مثوى	مثوى
ومحرم	حرم	محرم	محرم
ومحياي	حيي	محيا	محيا
ومخرج	خرج	مخرج	مخرج
ومرساها	رسو	مرسى	مرسى
ومرعاها	مرع;رعي	مرع;مرعى	مرع;مرعى
ومريم		مريم	مريم
ومزاجه	مزج	مزاج	مزاج
ومزقناهم	مزق	مزق	مزق
ومساجد	سجد	مساجد	مساجد
ومساكن	سكن	مساكن	مساكن
ومساكنكم	سكن	مساكن	مساكن
ومستودعها	ودع	مستودع	مستودع
ومستودع	ودع	مستودع	مستودع
ومشارب	شرب	مشارب	مشارب
ومشهود	شهد	مشهود	مشهود
ومصدقا	صدق	مصدق	مصدق
ومصيرا	مصر;صير	مصير	مصير
ومضى	مضي	مضى	مضى
ومطهرك	طهر	مطهر	مطهر
ومعارج	عرج	معارج	معارج
ومعصيت	عصي	معصية	معصية
ومعين	عين	معين	معين
ومغاربها	غرب	مغارب	مغارب
ومغانم	غنم	مغانم	مغانم
ومغفرة	غفر	مغفرة	مغفرة
ومقاما	قوم	مقام	مقام
ومقام	قوم	مقام	مقام
ومقتا	مقت	مقت	مقت
ومقصرين	قصر	مقصر	مقصر
ومكر	مكر	مكر	مكر
ومكرنا	مكر	مكر	مكر
ومكروا	مكر	مكر	مكر
وملأه	ملء	ملأ	ملأ
وملائكته	ملك	ملائكة;ملائك	ملائكة;ملائك
وملكا	ملك	ملك	ملك
وملك	ملك	ملك	ملك
وملئه	ملء	وملأ	وملأ
وملئهم	ملء	ملأ	ملأ
ومماتهم	موت	ممات	ممات
ومماتي	موت	ممات	ممات
ومما		مما	مما
وممن		ممن	ممن
ومناة		مناة;منا	مناة;منا
ومنافع	نفع	منافع	منافع
ومنا		من	من
ومنذرين	نذر	منذر	منذر
ومنكم	مين	من;مان	من;مان
ومنك	مين	من;مان	من;مان
ومن	من	من	من
ومن	مين	من;مان	من;مان
ومنهاجا	نهج	منهاج	منهاج
ومنها	مين	من;مان	من;مان
ومنهم	مين	من;مان	من;مان
ومنه	مين	من;مان	من;مان
ومهدت	مهد	مهد	مهد
ومهلهم	مهل	مهل	مهل
ومهيمنا	هيمن	مهيمن	مهيمن
ومواليكم	ولي	موالي	موالي
وموسى	موس	موسى	موسى
وموعظة	وعظ	موعظة	موعظة
وميثاقه	وثق	ميثاق	ميثاق
وميكال		ميكال	ميكال
وناداهما	ندو	نادى	نادى
ونادوا	ندو	نادى	نادى
وناديناه	ندو	نادى	نادى
ونادى	ندو	نادى	نادى
ونأى	نءي	نأى	نأى
ونباتا	نبت	نبات	نبات
ونبلو	بلو	بلا	بلا
ونبلوكم	بلو	بلا	بلا
ونبئهم	نبء	نبأ	نبأ
ونبيا	نبء	نبي	نبي
ونتبع	تبع	اتبع	اتبع
ونتجاوز	جوز	تجاوز	تجاوز
ونجعل	جعل	جعل	جعل
ونجعلهم	جعل	جعل	جعل
ونجنا	نجو	نجى	نجى
ونجني	نجو	نجى	نجى
ونجواهم	نجو;جوي	نجو;نجوى;جوي	نجو;نجوى;جوي
ونجينا	نجو	نجى	نجى
ونجيناهما	نجو	نجى	نجى
ونجيناهم	نجو	نجى	نجى
ونجيناه	نجو	نجى	نجى
ونحاس	نحاس	نحاس	نحاس
ونحشر	حشر	حشر	حشر
ونحشره	حشر	حشر	حشر
ونحشرهم	حشر	حشر	حشر
ونحفظ	حفظ	حفظ	حفظ
ونحن	حنو	نحن;حنا	نحن;حنا
ونحيا	حيي	حيي	حيي
ونخرج	خرج	أخرج	أخرج
ونخزى	خزي	خزي	خزي
ونخلا	نخل;نخلة	نخل	نخل
ونخل	نخل;نخلة	نخل	نخل
ونخوفهم	خوف	خوف	خوف
ونخيل	نخلة	نخيل	نخيل
ونداء	ندو	نداء	نداء
وندخلكم	دخل	أدخل	أدخل
وندخلهم	دخل	أدخل	أدخل
ونذرهم	وذر	وذر	وذر
ونذر	وذر;نذر	وذر;نذر	وذر;نذر
ونذكرك	ذكر	ذكر	ذكر
ونذيرا	نذر	نذير	نذير
ونذير	نذر	نذير	نذير
ونذيقه	ذوق	أذاق	أذاق
ونراه	رءي	راءى;رأى	راءى;رأى
ونرثه	ورث	ورث	ورث
ونرد	ردد	رد	رد
ونريد	رود	أراد	أراد
ونري	رءي	أرى	أرى
ونزداد	زود;زيد	ازداد	ازداد
ونزعنا	نزع;وزع	نزع;وزع	نزع;وزع
ونزع	نزع;وزع	نزع;وزع	نزع;وزع
ونزلنا	نزل	نزل	نزل
ونزلناه	نزل	نزل	نزل
ونزل	نزل	نزل	نزل
ونساء	امرءة	نساء	نساء
ونساءكم	امرءة	نساء	نساء
ونساءنا	امرءة	نساء	نساء
ونستحيي	حيي	استحيا	استحيا
ونسرا	نسر	نسر	نسر
ونسقيه	سقي	أسقى	أسقى
ونسكي	نسك	نسك	نسك
ونسوا	نسي	نسي	نسي
ونسوق	سوق	ساق	ساق
ونسوه	نسي	نسي	نسي
ونسي	وسي;نسي	نسي;وسى	نسي;وسى
ونصحت	نصح	نصح	نصح
ونصرناهم	نصر	نصر	نصر
ونصرناه	نصر	نصر	نصر
ونصروا	نصر	نصر	نصر
ونصروه	نصر	نصر	نصر
ونصفه	نصف	نصف	نصف
ونصله	صلي	أصلى	أصلى
ونصيرا	نصر	نصير	نصير
ونضع	وضع	وضع	وضع
ونطبع	طبع	طبع	طبع
ونطمع	طمع	طمع	طمع
ونعلم	علم	علم	علم
ونعمة	نعمة;نعم	نعمة	نعمة
ونعم		نعم	نعم
ونعمه	نعم	نعم	نعم
ونعيم	نعم	نعيم	نعيم
ونفاقا	نفق	نفاق	نفاق
ونفخت	نفخ	نفخ	نفخ
ونفخ	نفخ	نفخ	نفخ
ونفس	نفس	نفس	نفس
ونفصل	فصل	فصل	فصل
ونفضل	فضل	فضل	فضل
ونفور	نفر	نفور	نفور
ونقدس	قدس	قدس	قدس
ونقر	قرر	أقر	أقر
ونقص	نقص	نقص	نقص
ونقلب	قلب	قلب	قلب
ونقلبهم	قلب	قلب	قلب
ونقول	قول	قال	قال
ونكتب	كتب	كتب	كتب
ونكفر	كفر	كفر	كفر
ونكون	كون	كان	كان
ونلعب	لعب	لعب	لعب
ونمارق	نمرق	نمارق	نمارق
ونمد	مدد	مد	مد
ونمكن	مكن	مكن	مكن
ونمنعكم	منع	منع	منع
ونميت	موت;نمي	أمات;نمى	أمات;نمى
ونمير	نمر	نمير	نمير
وننزل	نزل	نزل	نزل
وننشئكم	نشء	أنشأ	أنشأ
ونهارا	نهر	نهار	نهار
ونهر	نهر	نهر	نهر
ونهوا	نهي	نهى	نهى
ونهى	نهي	نهى	نهى
ونوحا	نوح	نوح	نوح
ونودوا	نود;ندو	ناد;نادى	ناد;نادى
ونور	نور	نور	نور
ونورهم	نور	نور	نور
ونيسرك	يسر	يسر	يسر
وهاجا	وهج	وهاج	وهاج
وهاجروا	هجر	هاجر	هاجر
وهارون		هارون;هار	هارون;هار
وهامان	همن	هامان	هامان
وهبت	هبو;وهب	هبا;وهب	هبا;وهب
وهبنا	وهب	وهب	وهب
وهب	وهب	وهب	وهب
وهداه	هدي	هدى	هدى
وهدوا	هدي	هدى	هدى
وهديناهما	هدي	هدى	هدى
وهديناهم	هدي	هدى	هدى
وهديناه	هدي	هدى	هدى
وهدى	هدي	هدى	هدى
وهذا	هذو	هذا	هذا
وهذه		هذه	هذه
وهزي	هزز	هزّ	هزّ
وهزي	هزز	هز	هز
وهل		هل	هل
وهما		هما	هما
وهمت	همم	هم	هم
وهم	همم	هم	هم
وهموا	همم	هم	هم
وهنا	وهن	وهن	وهن
وهنوا	وهن	وهن	وهن
وهن	وهن	وهن	وهن
وهؤلاء		هؤلاء	هؤلاء
وهو		هو	هو
وهي	وهي	وهي;هي	وهي;هي
وهيئ	هيء	هيأ	هيأ
وواعدناكم	وعد	واعد	واعد
وواعدنا	وعد	واعد	واعد
ووالد	ولد	والد	والد
ووجدك	وجد	وجد	وجد
ووجدوا	وجد	وجد	وجد
ووجد	وجد	وجد	وجد
ووجوه	وجه	وجوه	وجوه
ووحينا	وحى	وحي	وحي
وودوا	ودد	ود	ود
وورثه	ورث	ورث	ورث
وورث	ورث	ورث	ورث
ووري	وري	وارى	وارى
ووصينا	وصي	وصى	وصى
ووصى	وصي	وصى	وصى
ووضعته	وضع	وضع	وضع
ووضعنا	وضع	وضع	وضع
ووضع	وضع	وضع	وضع
ووعدتكم	وعد	وعد	وعد
ووفيت	وفي	وفى	وفى
ووقانا	وقي	وقى	وقى
ووقاهم	وقي	وقى	وقى
ووقع	وقع	وقع	وقع
وولدا	ولد	ولد	ولد
وولده	ولد	ولد	ولد
ووهبنا	وهب	وهب	وهب
وويل	ويل	ويل	ويل
ويأبى	ءبي	أبى	أبى
ويأت	ءتي	أتى	أتى
ويأتوكم	ءتو;ءتي	أتى;أتا	أتى;أتا
ويأتينا	ءتي	أتى	أتى
ويأتيه	ءتي	أتى	أتى
ويأخذ	ءخذ	أخذ	أخذ
ويأكلون	ءكل	أكل	أكل
ويأمركم	ءمر	أمر	أمر
ويأمرون	ءمر	أمر	أمر
ويأمنوا	ءمن	أمن	أمن
ويا		وي;يا	وي;يا
ويبسط	بسط	بسط	بسط
ويبسطوا	بسط	بسط	بسط
ويبشر	بشر	بشر	بشر
ويبصرون	بصر	أبصر	أبصر
ويبطل	بطل	أبطل	أبطل
ويبغون	بغي	بغى	بغى
ويبغونها	بغي	بغى	بغى
ويبقى	بقي	بقي	بقي
ويبين	بين	بين	بين
ويتبع	تبع	اتبع	اتبع
ويتجنبها	جنب	تجنب	تجنب
ويتخذ	ءخذ	اتخذ	اتخذ
ويتخذها	ءخذ	اتخذ	اتخذ
ويتخطف	خطف	تخطف	تخطف
ويتربص	ربص	تربص	تربص
ويتعد	عدو	تعدى	تعدى
ويتعلمون	علم	تعلم	تعلم
ويتفكرون	فكر	تفكر	تفكر
ويتقه	وقي	اتقى	اتقى
ويتلوه	تلو;تلي	تلا;تلى	تلا;تلى
ويتمتعوا	متع	تمتع	تمتع
ويتم	تمم	أتم	أتم
ويتناجون	نجو	تناجى	تناجى
ويتوب	توب	تاب	تاب
ويتولوا	ولي	تولى	تولى
ويتيما	يتم	يتيم	يتيم
ويثبت	ثبت	ثبت;أثبت	ثبت;أثبت
ويجادل	جدل	جادل	جادل
ويجركم	جير	أجار	أجار
ويجزي	جزي	جزى	جزى
ويجزيهم	جزي	جزى	جزى
ويجعل	جعل	جعل	جعل
ويجعلكم	جعل	جعل	جعل
ويجعله	جعل	جعل	جعل
ويجعلون	جعل	جعل	جعل
ويحب	حبب	أحب	أحب
ويحبون	حبب	أحب	أحب
ويحبونه	حبب	أحب	أحب
ويحذركم	حذر	حذر	حذر
ويحرم	حرم	حرم	حرم
ويحرمونه	حرم	حرم	حرم
ويحسبون	حسب	حسب	حسب
ويحفظن	حفظ	حفظ	حفظ
ويحفظوا	حفظ	حفظ	حفظ
ويحق	حقق	أحق	أحق
ويحل	حلل	حل;أحل	حل;أحل
ويحلفون	حلف	حلف	حلف
ويحمل	حمل	حمل	حمل
ويحيي	حيي	أحيا	أحيا
ويحيى		يحيى	يحيى
ويخافون	خوف	خاف	خاف
ويختار	خير	اختار	اختار
ويخرج	خرج	أخرج	أخرج
ويخرجكم	خرج	أخرج	أخرج
ويخرجهم	خرج	أخرج	أخرج
ويخرون	خرر	خر	خر
ويخزهم	خزي	أخزى	أخزى
ويخش	خشي	خشي	خشي
ويخشون	خشي	خشي	خشي
ويخشونه	خشي	خشي	خشي
ويخلد	خلد	خلد	خلد
ويخلق	خلق	خلق	خلق
ويخوفونك	خوف	خوف	خوف
ويدخلكم	دخل	أدخل	أدخل
ويدخله	دخل	أدخل	أدخل
ويدخلهم	دخل	أدخل	أدخل
ويدرءون	درء	درأ	درأ
ويدرأ	درء	درأ	درأ
ويدع	دعو	دعا	دعا
ويدعون	دعو	دعا	دعا
ويدعوننا	دعو	دعا	دعا
ويذبحون	ذبح	ذبح	ذبح
ويذرك	وذر	وذر	وذر
ويذرهم	وذر	وذر	وذر
ويذرون	وذر	وذر	وذر
ويذكر	ذكر	ذكر	ذكر
ويذكروا	ذكر	ذكر	ذكر
ويذهبا	ذهب	ذهب	ذهب
ويذهب	ذهب	أذهب	أذهب
ويذيق	ذوق	أذاق	أذاق
ويربي	ربو	أربى	أربى
ويرث	ورث	ورث	ورث
ويرجو	رجو	رجا	رجا
ويرجون	رجو	رجا	رجا
ويرحم	رحم	رحم	رحم
ويرزقه	رزق	رزق	رزق
ويرسل	رسل	أرسل	أرسل
ويرضى	رضو	رضي	رضي
ويرضين	رضو	رضي	رضي
ويريد	رود	أراد	أراد
ويريدون	رود	أراد	أراد
ويرى	رءي	راءى;رأى	راءى;رأى
ويريكم	رءي	أرى	أرى
ويزداد	زود;زيد	ازداد	ازداد
ويزدكم	زيد	زاد	زاد
ويزكيكم	زكو	زكى	زكى
ويزكيهم	زكو	زكى	زكى
ويزيد	زيد	زاد	زاد
ويزيدهم	زيد	زاد	زاد
ويسارعون	سرع	سارع	سارع
ويسألون	سءل	سأل	سأل
ويسألونك	سءل	سأل	سأل
ويسبح	سبح	سبح	سبح
ويسبحونه	سبح	سبح	سبح
ويستأذن	ءذن	استأذن	استأذن
ويستبدل	بدل	استبدل	استبدل
ويستبشرون	بشر	استبشر	استبشر
ويستجيب	جوب	استجاب	استجاب
ويستحيون	حيي	استحيا	استحيا
ويستحيي	حيي	استحيا	استحيا
ويستخرجا	خرج	استخرج	استخرج
ويستخلف	خلف	استخلف	استخلف
ويستخلفكم	خلف	استخلف	استخلف
ويستعجلونك	عجل	استعجل	استعجل
ويستغفروا	غفر	استغفر	استغفر
ويستغفرون	غفر	استغفر	استغفر
ويستغفرونه	غفر	استغفر	استغفر
ويستفتونك	فتو	استفتى	استفتى
ويستكبر	كبر	استكبر	استكبر
ويستنبئونك	نبء	استنبأ	استنبأ
ويستهزأ	هزء	استهزأ	استهزأ
ويسخرون	سخر	سخر	سخر
ويسر	يسر	يسر	يسر
ويسعون	سعي	سعى	سعى
ويسفك	سفك	سفك	سفك
ويسقون	سقي	أسقى;سقى	أسقى;سقى
ويسقى	سقي	أسقى;سقى	أسقى;سقى
ويسقين	سقي	سقى	سقى
ويسلموا	سلم	سلم	سلم
ويشترون	شتر;شري	شتر;اشترى	شتر;اشترى
ويشرب	شرب	شرب	شرب
ويشف	شفي	شفى	شفى
ويشهد	شهد	أشهد	أشهد
ويصبر	صبر	صبر	صبر
ويصدكم	صدد	صد	صد
ويصدون	صدد	صد	صد
ويصرفه	صرف	صرف	صرف
ويصلح	صلح	أصلح	أصلح
ويصلى	صلي	صلي	صلي
ويصنع	صنع	صنع	صنع
ويضرب	ضرب	ضرب	ضرب
ويضع	وضع	وضع	وضع
ويضل	ضلل	أضل	أضل
ويضيق	ضيق	ضاق	ضاق
ويطاف	طوف	أطاف	أطاف
ويطعمون	طعم	أطعم	أطعم
ويطهركم	طهر	طهر	طهر
ويطوف	طوف	طاف	طاف
ويطيعون	طوع	أطاع	أطاع
ويعبدون	عبد	عبد	عبد
ويعذب	عذب	عذب	عذب
ويعظم	عظم	أعظم	أعظم
ويعف	عفو	عفا	عفا
ويعفو	عفو	عفا	عفا
ويعقوب	عقب	يعقوب	يعقوب
ويعلم	علم	علم	علم
ويعلمك	علم	علم	علم
ويعلمكم	علم	علم	علم
ويعلمه	علم	علم	علم
ويعلمهم	علم	علم	علم
ويعلمون	علم	علم	علم
ويعمل	عمل	عمل	عمل
ويعملون	عمل	عمل	عمل
ويعوق	عوق	عاق	عاق
ويعيد	عود	أعاد	أعاد
ويغفر	غفر	غفر	غفر
ويفسدون	فسد	أفسد	أفسد
ويفعل	فعل	فعل	فعل
ويفعلون	فعل	فعل	فعل
ويقبضن	قبض	قبض	قبض
ويقبضون	قبض	قبض	قبض
ويقتلون	قتل	قتل	قتل
ويقدر	قدر	قدر	قدر
ويقذفون	قذف	قذف	قذف
ويقطع	قطع	قطع	قطع
ويقطعون	قطع	قطع	قطع
ويقللكم	قلل	قلل	قلل
ويقول	قول	قال	قال
ويقولوا	قول	قال	قال
ويقولون	قول	قال	قال
ويقيموا	قوم	أقام	أقام
ويقيمون	قوم	أقام	أقام
ويكأنه		ويكأن	ويكأن
ويكأن		ويكأن	ويكأن
ويكتمون	كتم	كتم	كتم
ويكشف	كشف	كشف	كشف
ويكفر	كفر	كفر	كفر
ويكفرون	كفر	كفر	كفر
ويكفوا	كفف	كف	كف
ويكلم	كلم	كلم	كلم
ويكور	كور	كور	كور
ويكون	كون	كان	كان
ويكونون	كون	كان	كان
ويلبسون	لبس	لبس	لبس
ويلتا	ويل	ويل	ويل
ويلتنا	ويل	ويل;ويلة	ويل;ويلة
ويلتى	ويل	ويل	ويل
ويلعب	لعب	لعب	لعب
ويلعبوا	لعب	لعب	لعب
ويلعن	لعن	لعن	لعن
ويلعنهم	لعن	لعن	لعن
ويلقوا	لقي	ألقى	ألقى
ويلقون	لقي	لقى	لقى
ويلكم	ويل	ويل	ويل
ويلك	ويل	ويل	ويل
ويلنا	ويل	ويل	ويل
ويلههم	لهو	ألهى	ألهى
ويل	ويل	ويل	ويل
ويمحق	محق	محق	محق
ويمح	محو	محا	محا
ويمددكم	مدد	أمد	أمد
ويمدهم	مدد	مد	مد
ويمسك	مسك	أمسك	أمسك
ويمشون	مشي	مشى	مشى
ويمشي	مشي	مشى	مشى
ويمكر	مكر	مكر	مكر
ويمكرون	مكر	مكر	مكر
ويمنعون	منع	منع	منع
ويمنيهم	مني	منى	منى
ويميت	موت	أمات	أمات
وينأون	نءي	نأى	نأى
وينجي	نجو	نجى	نجى
وينذر	نذر	أنذر	أنذر
وينذرونكم	نذر	أنذر	أنذر
وينزل	نزل	نزل	نزل
وينشر	نشر	نشر	نشر
وينشئ	نشء	أنشأ	أنشأ
وينصركم	نصر	نصر	نصر
وينصرك	نصر	نصر	نصر
وينصرون	نصر	نصر	نصر
وينعه	ينع	ينع	ينع
وينفقوا	نفق	أنفق	أنفق
وينقلب	قلب	انقلب	انقلب
وينهاهم	نهي	نهى	نهى
وينهون	نهي	نهى;نهي	نهى;نهي
وينهى	نهي	نهى;نهي	نهى;نهي
ويهب	وهب	وهب	وهب
ويهديكم	هدي	هدى	هدى
ويهديك	هدي	هدى	هدى
ويهدي	هدي	هدى	هدى
ويهديهم	هدي	هدى	هدى
ويهديه	هدي	هدى	هدى
ويهلك	هلك	أهلك	أهلك
ويهيئ	هيء	هيأ	هيأ
ويؤت	ءتي	آتى	آتى
ويؤتوا	ءتي	آتى	آتى
ويؤتون	ءتي	آتى	آتى
ويؤثرون	ءثر	آثر	آثر
ويؤخركم	ءخر	أخر	أخر
ويوسف	يوسف	يوسف	يوسف
ويولج	ولج	أولج	أولج
ويولون	ولي	ولى	ولى
ويؤمن	ءمن	آمن	آمن
ويؤمنون	ءمن	آمن	آمن
ويومئذ		يومئذ	يومئذ
ويوم	يوم	يوم	يوم
