word	root	stem	lemma
الديمومة	ديم	ديمومة	ديمومة
سيربحان	ربح	ربح	ربح
اقتصاديات	قصد	اقتصاد	اقتصاد
بالتطوير	طور	تطوير	تطوير
الغواصات	غوص	غواص	غواص
إجراء	جري	إجراء	إجراء
الغذاء	غذي	غذاء	غذاء
بالنتائج	نتج	نتائج	نتائج
السكات	سكت	سكة	سكة
متكررون	كرر	متكرر	متكرر
والاجتماعية	جمع	اجتماع	اجتماع
الغث	غثث	غث	غث
السناء	سنو	سناء	سناء
غالبيتهم	غلب	غالب	غالب
والاجهزة	جهز	أجهزة	أجهزة
السابقين	سبق	سابق	سابق
والذاهبات	ذهب	ذاهب	ذاهب
المنضدية	نضد	منضدية	منضدية
والتروجان		تروجان	تروجان
والسهولة	سهل	سهول	سهول
أقرائك	قرء	قراء	قراء
والسياسية	سوس	سياسي	سياسي
يتأخر	ءخر	تأخر	تأخر
والذاهبان	ذهب	ذاهب	ذاهب
اسألوا	سءل	سأل	سأل
التوفيرية	وفر	توفير	توفير
المالية	مول	مال	مال
التجربة	جرب	تجربة	تجربة
السكان	سكن	سكان	سكان
وبالتعاون	عون	تعاون	تعاون
تبعثرهن	بعثر	بعثر	بعثر
الاحتقانات	حقن	احتقان	احتقان
خضاخض	خضخض	خضاخض	خضاخض
الدنيئة	دنئ	دنيء	دنيء
إغماء	غمي	إغماء	إغماء
متيقظ	يقظ	متيقظ	متيقظ
المعلومات	علم	معلومة	معلومة
استمعن	سمع	استمع	استمع
استراحاتهن	سرح	استراح	استراح
أسائن	ءسن	أسائن	أسائن
بالضرورة	ضرر	ضرورة	ضرورة
يمكنها	مكن	أمكن	أمكن
الانكسارات	كسر	انكسار	انكسار
ألوان	لون	ألوان	ألوان
الكلامية	كلم	كلام	كلام
المسجلون	سجل	مسجل	مسجل
والمخربين	خرب	مخرب	مخرب
استراحات	سرح	استراحة	استراحة
والشريحة	شرح	شريح	شريح
والتاريخية	ترخ	تاريخ	تاريخ
بالتنقيب	نقب	تنقيب	تنقيب
أسيل	ءسل	أسيل	أسيل
للنسختين	نسخ	نسخة	نسخة
إسراء	سري	إسراء	إسراء
النهاية	نهي	نهاية	نهاية
انتقامية	نقم	انتقام	انتقام
متحركة	حرك	متحرك	متحرك
التوفير	وفر	توفير	توفير
امنعوا	منع	منع	منع
والداعمة	دعم	داعم	داعم
للناشرين	نشر	ناشر	ناشر
مؤلفاتهم	ءلف	مؤلف	مؤلف
والسخرية	سخر	سخرية	سخرية
محطم	حطم	محطم	محطم
استبدلوا	بدل	استبدل	استبدل
والراجع	رجع	راجع	راجع
الدودة	دود	دودة	دودة
المتضمنة	ضمن	متضمن	متضمن
أرقاء	رقق	أرقاء	أرقاء
دلالهن	دلل	دلال	دلال
المحلل	حلل	محلل	محلل
والذاهبون	ذهب	ذاهب	ذاهب
الشمالية	شمل	شمال	شمال
الأساسية	ءسس	أساس	أساس
الخيالية	خيل	خيال	خيال
دراستكن	درس	دراسة	دراسة
مدلل	دلل	مدلل	مدلل
بالتأكيد	ءكد	تأكيد	تأكيد
متوكلون	وكل	متوكل	متوكل
مدققين	دقق	مدقق	مدقق
المصورين	صور	مصور	مصور
والتحسينات	حسن	تحسين	تحسين
أضاعوا	ضيع	أضاع	أضاع
والمسائلات	سءل	مسائل	مسائل
ويتمنون	مني	تمنى	تمنى
والثقافة	ثقف	ثقافة	ثقافة
الدعائية	دعي	دعاء	دعاء
القاموسي	قمس	قاموس	قاموس
المنظمين	نظم	منظم	منظم
يتوقد	وقد	توقد	توقد
سطحية	سطح	سطح	سطح
متجبر	جبر	متجبر	متجبر
السمو	سمو	سمو	سمو
قضية	قضي	قضية	قضية
والمجرب	جرب	مجرب	مجرب
الثروات	ثري	ثروة	ثروة
الهاتفية	هتف	هاتف	هاتف
أغناك	غني	أغنى	أغنى
والتجربة	جرب	تجربة	تجربة
استبدلوهن	بدل	استبدل	استبدل
أصدقائهم	صدق	أصدقاء	أصدقاء
الزيارتين	زور	زيارة	زيارة
للراغبين	رغب	راغب	راغب
متألقون	ءلق	متألق	متألق
والمحركان	حرك	محرك	محرك
انقسامكم	قسم	انقسام	انقسام
متدين	دين	متدين	متدين
انشغال	شغل	انشغال	انشغال
عشاق	عشق	عشاق	عشاق
والجاذبية	جذب	جاذب	جاذب
سيتحسن	حسن	تحس	تحس
تبلورهن	بلور	بلور	بلور
العالمية	علم	عالم	عالم
أمدوحة	مدح	أمدوحة	أمدوحة
مؤسساتهم	ءسس	مؤسس	مؤسس
الإرهابية	رهب	إرهاب	إرهاب
بنائون	بني	بناء	بناء
الدامية	دمي	دامي	دامي
للمؤلفين	ءلف	مؤلف	مؤلف
مضخات	ضخخ	مضخة	مضخة
مدللات	دلل	مدلل	مدلل
توحدت	وحد	توحد	توحد
سأنقلهن	نقل	نقل	نقل
لوظائفهن	وظف	وظائف	وظائف
وحساباتهن	حسب	حساب	حساب
مشيعة	مشع	مشيع	مشيع
الإنساني	ءنس	إنسان	إنسان
محرك	حرك	محرك	محرك
يربح	ربح	ربح	ربح
عدوانهن	عدو	عدوان	عدوان
ابناء	بني	بناء	بناء
الإلزامي	لزم	إلزام	إلزام
والدوريات	دور	دور	دور
معاني	عني	معاني	معاني
والتطبيقات	طبق	تطبيق	تطبيق
الرباط	ربط	رباط	رباط
والصائغات	صوغ	صائغ	صائغ
الدحرجة	دحرج	دحرج	دحرج
التخريبي	جرب	تخريب	تخريب
المتكررة	كرر	متكرر	متكرر
انكسارات	كسر	انكسار	انكسار
محركوها	حرك	محرك	محرك
المخربين	خرب	مخرب	مخرب
التعبير	عبر	تعبير	تعبير
فتقيد	فيد	قيد	قيد
والتعاون	عون	تعاون	تعاون
محركون	حرك	محرك	محرك
مياس	ميس	مياس	مياس
انكساران	كسر	انكسار	انكسار
فيتأخر	ءخر	تأخر	تأخر
وإلزامها	لزم	إلزام	إلزام
تبدلات	بدل	تبدل	تبدل
الإعلاني	علن	إعلان	إعلان
والتصاميم	صمم	تصاميم	تصاميم
الراجعة	رجع	راجع	راجع
حسناوات	حسن	حسناء	حسناء
أغنياء	غني	أغنياء	أغنياء
بمصداقية	صدق	مصداق	مصداق
الوساوس	وسوس	وساوس	وساوس
الشوارع	شرع	شوارع	شوارع
استغلال	غلل	استغلال	استغلال
منوع	منع	منوع	منوع
التناوش	نوش	تناوش	تناوش
الدواس	دوس	دواس	دواس
الدوار	دور	دوار	دوار
الإسلاميون	سلم	إسلامي	إسلامي
والشاشات	شوش	شاشة	شاشة
واقتصادية	قصد	اقتصاد	اقتصاد
المتملك	ملك	متملك	متملك
الدواء	دوي	دواء	دواء
محركاتها	حرك	محرك	محرك
المتعطلة	عطل	متعطل	متعطل
واللهجات	لهج	لهج	لهج
مائج	موج	مائج	مائج
التسويقية	سوق	تسويق	تسويق
والطيران	طير	طيران	طيران
والمسيحية	مسح	مسيح	مسيح
اعتبروا	عبر	اعتبر	اعتبر
ليالهن	ليل	يال	يال
بالتحايل	حول	تحايل	تحايل
اتحادات	تحد	اتحاد	اتحاد
غلوث	غتت	غلوث	غلوث
اسوادان	سود	اسواد	اسواد
متآخي	آخي	متآخي	متآخي
متعسف	عسف	متعسف	متعسف
مائن	مين	مائن	مائن
العاطفية	عطف	عاطف	عاطف
والتركيز	ركز	تركيز	تركيز
فالتقنية	تقن	تقنية	تقنية
رئاسة	رءس	رئاسة	رئاسة
بخطة	خطط	خط	خط
التحليلات	حلل	تحليل	تحليل
والرسالة	رسل	رسالة	رسالة
اصدقائ	صدق	أصدقاء	أصدقاء
الداعمين	دعم	داعم	داعم
إستمرارية	مرر	استمرار	استمرار
المأخوذة	ءخذ	مأخوذ	مأخوذ
الشريفين	شرف	شريف	شريف
إستكشافات	كشف	استكشاف	استكشاف
المتحدة	وحد	متحد	متحد
الدورة	دور	دورة	دورة
متطرفون	طرف	متطرف	متطرف
المسؤولية	سءل	مسؤول	مسؤول
والاتصالات	وصل	اتصال	اتصال
سيتحركن	حرك	تحرك	تحرك
والمؤسسات	ءسس	مؤسس	مؤسس
النميم	نمم	نميم	نميم
الموحد	وحد	موحد	موحد
التنافسي	نفس	تنافس	تنافس
للمفوضية	عمد	مفوض	مفوض
سيظل	ظلل	ظل	ظل
مارية	مري	مارية	مارية
لتواصلية	وصل	تواصل	تواصل
والصحابيون	صحب	صحابي	صحابي
والصفحات	صفح	صفحة	صفحة
للصمامات	صمم	صمام	صمام
ليالي	ليل	ليالي	ليالي
والغواصات	غوص	غواصة	غواصة
الانعزالية	عزل	انعزال	انعزال
يحرمونهن	حرم	حرم	حرم
آبائي	ءبو	آباء	آباء
موظفات	وظف	موظف	موظف
والدليلة	دلل	دليل	دليل
تؤذي	ءذي	آذى	آذى
واستخدامهن	خدم	استخدام	استخدام
بمتطلباتها	طلب	متطلب	متطلب
وملفات	لفف	ملف	ملف
بالأوراق	ورق	أوراق	أوراق
مبتلون	بلل	مبتلى	مبتلى
والاستمرارية	مرر	استمرار	استمرار
ومتصفحيها	صفح	متصفح	متصفح
الراحلين	رحل	راحل	راحل
أعضاء	عضد	أعضاء	أعضاء
الصالحين	صلح	صالح	صالح
يتبدلن	بدل	تبدل	تبدل
تتأخران	ءخر	تأخر	تأخر
الاستخباراتية	خبر	استخبارات	استخبارات
والأهلية	ءهل	أهل	أهل
تمركزهن	ركز	مركز	مركز
الإعلامي	علم	إعلام	إعلام
سيحرمونهن	حرم	حرم	حرم
التدابير	دبر	تدابير	تدابير
ستعلمهن	علم	علم	علم
الإجرامي	جرم	إجرام	إجرام
خلعهن	خلع	خلع	خلع
السماعتين	سمع	سماع	سماع
النهائية	نهي	نهائي	نهائي
الانعكاس	عكس	انعكاس	انعكاس
متصفح	صفح	متصفح	متصفح
المسئولة	سءل	مسئول	مسئول
فالتأخير	ءخر	تأخير	تأخير
والتعامل	عمل	تعامل	تعامل
ومحرك	حرك	محرك	محرك
والدليلان	دلل	دليل	دليل
المحتجات	حجج	محتج	محتج
حركهن	حرك	حرك	حرك
والإرهابيون	رهب	إرهابي	إرهابي
والدليل	دلل	دليل	دليل
تتبدل	بدل	تبدل	تبدل
والزيارتان	زور	زيار	زيار
والعسكرية	عسكر	عسكر	عسكر
التخصصات	خصص	تخصص	تخصص
موحد	وحد	موحد	موحد
سباحتهن	سبح	سباح	سباح
الرسالة	رسل	رسالة	رسالة
مكفهر	فهر	مكفهر	مكفهر
ستتركا	ترك	ترك	ترك
المتردية	ردي	متردي	متردي
الضريبية	ضرب	ضريبة	ضريبة
للمرشحين	رشح	مرشح	مرشح
إصرارهن	صرر	إصرار	إصرار
المؤلفات	ءلف	مؤلف	مؤلف
تأخر	ءخر	تأخر	تأخر
أفياء	فيء	أفياء	أفياء
والاتفاقيتين	وفق	اتفاق	اتفاق
المهاة	مهه	مهاة	مهاة
الصالحات	صلح	صالح	صالح
استماعكن	سمع	استماع	استماع
عربتيهما	عرب	عربة	عربة
التحامهم	لحم	التحام	التحام
محوسب	حسب	محوسب	محوسب
التحامهن	لحم	التحام	التحام
انقساماتهم	قسم	انقسام	انقسام
أبرياء	برء	أبرياء	أبرياء
الأدنى	دنو	أدنى	أدنى
موظفون	وظف	موظف	موظف
الأقب	قبب	أقب	أقب
التصنيف	صنف	تصنيف	تصنيف
باللونين	لون	لون	لون
الدليلان	دلل	دليل	دليل
منعهن	منع	منع	منع
والتكاثر	كثر	تكاثر	تكاثر
الجانبية	جنب	جانب	جانب
المضحاة	ضحو	مضحاة	مضحاة
والرسمية	رسم	رسم	رسم
والعلمية	علم	علم	علم
استثنائية	ثني	استثناء	استثناء
قسمتهن	قسم	قسم	قسم
بالتجارة	تجر	تجار	تجار
والانعكاس	عكس	انعكاس	انعكاس
القياسية	قيس	قياس	قياس
ويصممان	صمم	صمم	صمم
المستقبلية	قبل	مستقبل	مستقبل
النمام	نمم	نمام	نمام
بأغنياته	غني	أغنية	أغنية
الصحفيات	صحف	صحف	صحف
انكسارين	كسر	انكسار	انكسار
متجدد	جدد	متجدد	متجدد
الغسلبة	غسلب	غسلبة	غسلبة
والتجهيزات	جهز	تجهيز	تجهيز
المعتاشة	عيش	معتاش	معتاش
أصلاء	ءصل	أصلاء	أصلاء
الخليوية	خلو	خليوي	خليوي
الاتفاقيتين	وفق	اتفاق	اتفاق
مستضاف	ضيف	مستضاف	مستضاف
بالتسوية	سوي	تسو	تسو
اعترافات	عرف	اعتراف	اعتراف
الدانية	دنو	دان	دان
استقلالهم	قلل	استقلال	استقلال
استقلالهن	قلل	استقلال	استقلال
والتعقيدات	عقد	تعقيد	تعقيد
بالشفاء	شفي	شفاء	شفاء
والسماعتان	سمع	سماع	سماع
مجانا	مجن	مج	مج
المختصون	خصص	مختص	مختص
غماليج	غملج	غماليج	غماليج
استراحوا	سرح	استراح	استراح
والراجعين	رجع	راجع	راجع
والحرفية	حرف	حرف	حرف
انعكس	عكس	انعكس	انعكس
الإسلامي	سلم	إسلام	إسلام
والتقويم	قوم	تقويم	تقويم
متلبس	لبس	متلبس	متلبس
والتجريبية	جرب	تجريب	تجريب
بالسعادة	سعد	سعاد	سعاد
قفو	قفو	قفو	قفو
الصحابي	صحب	صحابي	صحابي
مواقعهم	وقع	مواقع	مواقع
اصطحبت	صحب	اصطحبت	اصطحبت
والشبهات	شبه	شبه	شبه
للمطورين	طور	مطور	مطور
احتضان	حضن	احتضان	احتضان
الفعليين	فعل	فعلي	فعلي
بالصناعة	صنع	صناع	صناع
اصطحبي	صحب	اصطحب	اصطحب
جمعتن	جمع	جمع	جمع
الاعترافات	عرف	اعتراف	اعتراف
الاحتفالية	حفل	احتفال	احتفال
المدرس	درس	مدرس	مدرس
والمعقدة	عقد	معقد	معقد
المفوضية	فوض	مفوض	مفوض
فأعاد	عود	عاد	عاد
اقتصادية	قصد	اقتصاد	اقتصاد
والدارسين	درس	دارس	دارس
التبدلات	بدل	تبدل	تبدل
الصحفية	صحف	صحف	صحف
الزجاجية	زجج	زجاج	زجاج
الموظفين	وظف	موظف	موظف
حجوزات	حجز	حجوز	حجوز
الأسبقية	سبق	أسبق	أسبق
مجاميع	جمع	مجاميع	مجاميع
للسلطات	سلط	سلط	سلط
الزيارة	زور	زيار	زيار
الرسائل	رسل	رسائل	رسائل
رئاسات	رءس	رئاسة	رئاسة
وبالتالي	تلو	تال	تال
ستعلما	علم	علما	علما
أصواتهن	صوت	أصوات	أصوات
رياء	رءي	رياء	رياء
والثقافية	ثقف	ثقافة	ثقافة
والصحفيين	صحف	صحفي	صحفي
والطائرات	طير	طائر	طائر
القيادي	قيد	قيادة	قيادة
النيابة	نوب	نيابة	نيابة
الدليلين	دلل	دليل	دليل
التأهب	ءهب	تأهب	تأهب
بالإيجابية	جوب	إيجاب	إيجاب
تتأخر	ءخر	تأخر	تأخر
الأخلاقي	خلق	أخلاق	أخلاق
مختبئ	خبي	مختبئ	مختبئ
والتنظيم	نظم	تنظيم	تنظيم
الناشرين	نشر	ناشر	ناشر
الجوهرية	جهر	جوهر	جوهر
ريان	روي	ريان	ريان
الشادي	شدو	شادي	شادي
محركين	حرك	محرك	محرك
متطوعات	طوع	متطوع	متطوع
استهلت	سهل	استهل	استهل
الحقيقية	حقق	حقيق	حقيق
والتضييق	ضيق	تضييق	تضييق
متعددة	عدد	متعدد	متعدد
المميزات	ميز	مميز	مميز
والمحللين	حلل	محلل	محلل
الاحتقان	حقن	احتقان	احتقان
السرية	سرر	سر	سر
انقسما	قسم	انقسم	انقسم
اتركوهم	ترك	ترك	ترك
العنصرية	عنصر	عنصر	عنصر
أدوارهن	دور	أدوار	أدوار
أساسي	ءسس	أساس	أساس
الشاشات	شوش	شاشة	شاشة
والناقلات	نقل	ناقل	ناقل
المؤرخ	ءرخ	مؤرخ	مؤرخ
الشراكة	شرك	شراكة	شراكة
الأصليون	صلي	أصلي	أصلي
والتشريعات	شرع	تشريع	تشريع
مذيب	ذوب	مذيب	مذيب
الحكومية	حكم	حكومة	حكومة
والناقلان	نقل	ناقل	ناقل
مدور	دور	مدور	مدور
روابي	ربي	روابي	روابي
إبان	بين	إبان	إبان
استراحة	سرح	استراحة	استراحة
أباك	ءبو	أب	أب
الأربعاء	ربع	أربعاء	أربعاء
بإطلاق	طلق	إطلاق	إطلاق
مشترياتهن	شري	مشتر	مشتر
انقسمن	قسم	انقسمن	انقسمن
الانقسامات	قسم	انقسام	انقسام
النقالة	نقل	نقال	نقال
الصائغة	صوغ	صائغ	صائغ
بمتصفحها	صفح	متصفح	متصفح
البرمجية	برمج	برمجية	برمجية
والطرقات	طرق	طرق	طرق
بالتقسيط	قسط	تقسيط	تقسيط
القساء	قسو	قساء	قساء
استماعك	سمع	استماع	استماع
والسلسلة	سلل	سلسل	سلسل
استماعه	سمع	استماع	استماع
انعقد	عقد	انعقد	انعقد
اذهبن	ذهب	ذهب	ذهب
استعلوا	سعل	استعلى	استعلى
الذرأة	ذرء	ذرأة	ذرأة
بالمعادي	عدي	معاد	معاد
صحابيين	صحب	صحابي	صحابي
استئنافهن	ءنف	استئناف	استئناف
مهمات	همم	مهم	مهم
المؤسسين	ءسس	مؤسس	مؤسس
الإرهابيون	رهب	إرهابي	إرهابي
مهارتهن	مهر	مهار	مهار
مبتئس	بءس	مبتئس	مبتئس
حساسية	حسس	حساس	حساس
التجريبي	جرب	تجريب	تجريب
اسمع	سمع	سمع	سمع
استثنى	ثني	استثنى	استثنى
والتواصل	وصل	تواصل	تواصل
والمنظمات	نظم	منظم	منظم
حملن	حمل	حمل	حمل
أعاملك	عمل	عامل	عامل
فيتحقق	حقق	تحقق	تحقق
المتحرك	حرك	متحرك	متحرك
وعاظ	وعظ	وعاظ	وعاظ
والاتصالي	وصل	اتصال	اتصال
والرياضة	ريض	رياض	رياض
النهاء	نهي	نهاء	نهاء
بالتحويلات	حول	تحويل	تحويل
والدليلين	دلل	دليل	دليل
والحفارة	حفر	حفار	حفار
الزميلين	زمل	زميل	زميل
وموضوعية	وضع	موضوع	موضوع
ارتباطكن	ربط	ارتباط	ارتباط
ارتباطكم	ربط	ارتباط	ارتباط
التمرين	مرن	تمرين	تمرين
والأشياء	شيئ	أشياء	أشياء
المحوسبة	حسب	محوسب	محوسب
التمارين	مرن	تمارين	تمارين
التصنيفات	صنف	تصنيف	تصنيف
محللين	حلل	محلل	محلل
التصميم	صمم	تصميم	تصميم
والمتوسطة	وسط	متوسط	متوسط
التوفيرات	وفر	توفير	توفير
القانوني	قنن	قانون	قانون
مدللون	دلل	مدلل	مدلل
متأخرة	ءخر	متأخر	متأخر
مفتاحية	فتح	مفتاح	مفتاح
الاشتراكية	شرك	اشتراك	اشتراك
والتقاليد	قلد	تقاليد	تقاليد
التعليمي	علم	تعليم	تعليم
الموسوعي	وسع	موسوعة	موسوعة
مسداء	مسد	مسداء	مسداء
والسماعات	سمع	سماع	سماع
يتحسنوا	حسن	تحسن	تحسن
اللغوية	لغو	لغوي	لغوي
متأخرات	ءخر	متأخر	متأخر
متأخرين	ءخر	متأخر	متأخر
ادعاءاته	دعي	ادعاء	ادعاء
الرافدين	رفد	رافد	رافد
بإمكانية	مكن	إمكان	إمكان
الاجتماعية	جمع	اجتماع	اجتماع
السعال	سعل	سعال	سعال
الساجدين	سجد	ساجد	ساجد
البوابات	بوب	بوابة	بوابة
فضائح	فظح	فضائح	فضائح
يصممون	صمم	صمم	صمم
الدائمين	دوم	دائم	دائم
يتبدل	بدل	تبدل	تبدل
متجنس	جنس	متجنس	متجنس
استلانة	لين	استلانة	استلانة
بإرسالها	رسل	إرسال	إرسال
اتفاقيتي	وفق	اتفاق	اتفاق
اجتماعية	جمع	اجتماع	اجتماع
الجزيئات	جزء	جزيء	جزيء
استيأس	يءس	استيأس	استيأس
كالسجلات	سجل	سجل	سجل
متأخران	ءخر	متأخر	متأخر
سمعهن	سمع	سمع	سمع
التخبط	خبط	تخبط	تخبط
عمال	عمل	عمال	عمال
شقاء	شقق	شقاء	شقاء
والتدبيس	دبس	تدبيس	تدبيس
علمكن	علم	علم	علم
الدورية	دور	دور	دور
والتخطيط	خطط	تخطيط	تخطيط
تعسف	عسف	عسف	عسف
الجزيئية	جزء	جزيء	جزيء
الحسابية	حسب	حساب	حساب
صحابيان	صحب	صحابي	صحابي
سيذكرونهن	ذكر	ذكر	ذكر
والسيارات	سير	سيارة	سيارة
الغطرب	غطرب	غطرب	غطرب
استخدامكم	خدم	استخدام	استخدام
الدالة	دلل	دال	دال
التقسيمات	قسم	تقسيم	تقسيم
المحوسب	حسب	محوسب	محوسب
ميساء	ميس	ميساء	ميساء
صماء	صمم	صماء	صماء
انتخابية	نخب	انتخاب	انتخاب
والاتصال	وصل	اتصال	اتصال
والتعليم	علم	تعليم	تعليم
فيقيد	قيد	قيد	قيد
اصطحب	صحب	اصطحب	اصطحب
والراجعون	رجع	راجع	راجع
والتعبئة	عبء	تعبئة	تعبئة
وبالتوقيع	وقع	توقيع	توقيع
نفرور	نفر	نفرور	نفرور
والتعليق	علق	تعليق	تعليق
والتحديث	حدث	تحديث	تحديث
شرقيين	شرق	شرقي	شرقي
صياغتهن	صوغ	صياغ	صياغ
سيغير	غير	غير	غير
المكاملة	كمل	مكاملة	مكاملة
والنزاعات	نزع	نزاع	نزاع
الغندبتان	غندب	غندب	غندب
بالدقيقة	دقق	دقيق	دقيق
متملك	ملك	متمل	متمل
الصباغ	صبغ	صباغ	صباغ
سترجعان	رجع	رجع	رجع
متبدل	بدل	متبدل	متبدل
التطورات	طور	تطور	تطور
والتلقائية	لقي	تلقاء	تلقاء
المنان	منن	من	من
اتركوهن	ترك	ترك	ترك
ومحركان	حرك	محرك	محرك
تعطلت	عطل	تعطل	تعطل
الضحو	ضحي	ضحو	ضحو
الساجدة	سجد	ساجد	ساجد
أخلاقي	خلق	أخلاق	أخلاق
الدعويين	دعو	دعوي	دعوي
ائتلافات	ءلف	ائتلاف	ائتلاف
للتدقيق	دقق	تدقيق	تدقيق
انعكست	عكس	انعكست	انعكست
الناخبات	نخب	ناخب	ناخب
الصواريخ	صرخ	صواريخ	صواريخ
متطوعين	طوع	متطوع	متطوع
متعلقون	علق	متعلق	متعلق
والدارسون	درس	دارس	دارس
وصولهن	وصل	صول	صول
إقليم	قلم	إقليم	إقليم
الموظفون	وظف	موظف	موظف
الصياغات	صيغ	صياغ	صياغ
والرابطة	ربط	رابط	رابط
ماذية	مذي	ماذية	ماذية
ونوعيتها	نوع	نوع	نوع
المتحدثة	حدث	متحدث	متحدث
سراء	سدي	سراء	سراء
احتجاجات	حجج	احتجاج	احتجاج
وإمكانية	مكن	إمكان	إمكان
للموسيقي		موسيقى	موسيقى
الأبجدية	ءبجد	أبجد	أبجد
الخرائطي	خرط	خرائط	خرائط
ومتشكرين	شكر	متشكر	متشكر
وتصورات	صور	تصور	تصور
والتصوير	صور	تصوير	تصوير
مداحون	مدح	مداح	مداح
اسمعوا	سمع	سمع	سمع
جنة	جني	جن	جن
منشقون	شقق	منشق	منشق
مهترئ	هرء	مهترئ	مهترئ
الإنسانية	ءنس	إنسان	إنسان
المتضررة	ضرر	متضرر	متضرر
والساجدين	سجد	ساجد	ساجد
مسؤولياتهن	سءل	مسؤول	مسؤول
السماعة	سمع	سماع	سماع
متشدد	شدد	متشدد	متشدد
والمختص	خصص	مختص	مختص
التلاء	تلو	تلاء	تلاء
أصلحك	صلح	صلح	صلح
والمتملكة	ملك	متملك	متملك
المحرك	حرك	محرك	محرك
متوفر	وفر	متوفر	متوفر
الفكرية	فكر	فكر	فكر
تأخروا	ءخر	أخر	أخر
مجارة	مجر	مجارة	مجارة
أمنهن	ءمن	أمن	أمن
اهتز	هزز	اهتز	اهتز
ملوع	لوع	ملوع	ملوع
للشعارات	شعر	شعار	شعار
والتصميمات	صمم	تصميم	تصميم
بالاستخدام	خدم	استخدام	استخدام
والذاكرة	ذكر	ذاكرة	ذاكرة
والمهنية	مهن	مهنة	مهنة
الأغنيات	غني	أغنية	أغنية
الدراسية	درس	دراسة	دراسة
والمفوضية	فوض	مفوض	مفوض
أمراء	مرء	أمراء	أمراء
يصلحونهن	صلح	صلح	صلح
مستقبلية	قبل	مستقبل	مستقبل
إعلامي	علم	إعلام	إعلام
مذكرات	ذكر	مذكرة	مذكرة
والتدوين	دون	تدوين	تدوين
متمنعات	منع	متمنع	متمنع
استبدالات	بدل	استبدال	استبدال
اجمع	جمع	جمع	جمع
الاحتكاريون	حكر	احتكاري	احتكاري
محلل	حلل	محلل	محلل
المتوفرة	وفر	متوفر	متوفر
متأخر	ءخر	متأخر	متأخر
والمجلات	جلل	مجلة	مجلة
المتميزة	ميز	متميز	متميز
مجموعهن	جمع	مجموع	مجموع
ومحركون	حرك	محرك	محرك
النادي	ندو	نادي	نادي
الأجنبية	جنب	أجنبي	أجنبي
المتميزة	ميز	متميزة	متميزة
الصحابيان	صحب	صحابي	صحابي
والناقلتان	نقل	ناقل	ناقل
الدفترية	دفتر	دفتر	دفتر
المثالية	مثل	مثال	مثال
سيتحولون	حول	تحول	تحول
اختيارية	خير	اختيار	اختيار
استهلن	سهل	استهل	استهل
تماسكهن	مسك	ماسك	ماسك
التحركات	حرك	تحرك	تحرك
الراجعون	رجع	راجع	راجع
يتوتر	وتر	توتر	توتر
ارجعوا	رجع	رجع	رجع
الصحفيين	صحف	صحفي	صحفي
انتحار	نحر	انتحار	انتحار
اكتفين	كفي	اكتفى	اكتفى
أسماء	سمي	أسماء	أسماء
متفجر	فجر	متفجر	متفجر
والراحلون	رحل	راحل	راحل
انقسامهن	قسم	انقسام	انقسام
حركتهن	حرك	حرك	حرك
تحزبات	حزب	تحزب	تحزب
الرشيد	رشد	رشيد	رشيد
المتطفلة	طفل	متطفل	متطفل
اخلعوهن	خلع	خلع	خلع
متمرن	مرن	متمرن	متمرن
الاتفاق	وفق	اتفاق	اتفاق
والذكريات	ذكر	ذكر	ذكر
والشركات	شرك	شرك	شرك
الضرورية	ضرر	ضرورة	ضرورة
الخلاق	خلق	خلاق	خلاق
والشركاء	شرك	شركاء	شركاء
يستهل	سهل	استهل	استهل
المتفرقة	فرق	متفرق	متفرق
المغربية	غرب	مغرب	مغرب
والمكتبية	كتب	مكتب	مكتب
متمرغ	مرغ	متمرغ	متمرغ
وتوزعاته	وزع	توزع	توزع
استجوبهن	جوب	استجوب	استجوب
الغنثر	غنثر	غنثر	غنثر
متفجرات	فجر	متفجر	متفجر
مستغلين	غلل	مستغل	مستغل
إعلاميون	علم	إعلامي	إعلامي
القرضبة	قرضب	قرضب	قرضب
التربوية	ربو	تربو	تربو
النقاء	نقي	نقاء	نقاء
ضاوي	ضوء	ضاوي	ضاوي
الثروة	ثري	ثروة	ثروة
الإيجابي	وجب	إيجاب	إيجاب
بغيهن	بغي	بغي	بغي
واتصالات	وصل	اتصال	اتصال
والمتمردين	مرد	متمرد	متمرد
كالسيارة	سير	سيار	سيار
الملفات	لفف	ملف	ملف
ليتعرفوا	عرف	تعرف	تعرف
أساسيون	ءسس	أساسي	أساسي
والاطلاع	طلع	اطلاع	اطلاع
التنسيقي	نسق	تنسيق	تنسيق
الطائرات	طير	طائر	طائر
مغني	غني	مغني	مغني
المؤشرات	ءشر	مؤشر	مؤشر
إسلاميون	سلم	إسلامي	إسلامي
منبوت	نبت	منبوت	منبوت
استغلهن	غلل	استغل	استغل
سيحركنهن	حرك	حرك	حرك
الدلال	دلل	دلال	دلال
وهمية	وهم	وهم	وهم
فالشرائح	شرح	شرائح	شرائح
مواشي	مشي	مواش	مواش
سيصحبان	صحب	صحب	صحب
بالمواجع	وجع	مواجع	مواجع
السكرتير		سكرتير	سكرتير
التدميري	دمر	تدمير	تدمير
الاستيطانية	وطن	استيطان	استيطان
بالتسجيل	سجل	تسجيل	تسجيل
وإعلامية	علم	إعلام	إعلام
متحسن	حسن	متحس	متحس
