word	root	stem	lemma
ودول	دولة	دولة	دولة
ودون	دون	دون	دون
وديانتهم	ديانة	ديانة	ديانة
ودية	ودي	ودي	ودي
وديكتاتوري	ديكتاتوري	ديكتاتوري	ديكتاتوري
وديننا	دين	دين	دين
ودينهم	دين	دين	دين
ودينية	ديني	ديني	ديني
ودي	ودي	ودي	ودي
وذالك	ذال	ذال	ذال
وذبح	ذبح	ذبح	ذبح
وذلك	ذلك	ذلك	ذلك
وذوو	ذا	ذا	ذا
وذوي	ذا	ذا	ذا
وذيول	ذيل	ذيل	ذيل
وراءه	وراء	وراء	وراء
وراء	وراء	وراء	وراء
ورابطوا	رابط	رابط	رابط
ورآهم	رأى	رأى	رأى
ورائكم	راء	راء	راء
ورائها	راء	راء	راء
ورائهم	وراء	وراء	وراء
ورائه	وراء	وراء	وراء
ورايس	رايس	رايس	رايس
ورب	رب	رب	رب
وربطات	ربطة	ربطة	ربطة
وربما	ربما	ربما	ربما
وربنا	رب	رب	رب
وربيبتها	ربيبة	ربيبة	ربيبة
ورجعية	رجعي	رجعي	رجعي
ورجعي	رجعي	رجعي	رجعي
ورحمة	رحمة	رحمة	رحمة
ورحمته	رحمة	رحمة	رحمة
ورد	رد	رد	رد
وردود	رد	رد	رد
ورسمه	رسم	رسم	رسم
ورسولك	رسول	رسول	رسول
ورسوله	رسول	رسول	رسول
ورطة	ورطة	ورطة	ورطة
ورعاه	رعى	رعى	رعى
ورغما	رغم	رغم	رغم
ورغم	رغم	رغم	رغم
ورفعت	رفع	رفع	رفع
ورفع	رفع	رفع	رفع
ورم	رم	رم	رم
ورموا	رمى	رمى	رمى
ورموز	رمز	رمز	رمز
وروسيا	روسيا	روسيا	روسيا
ورئيس	رئيس	رئيس	رئيس
ورياضيهم	رياضي	رياضي	رياضي
وريث	وريث	وريث	وريث
وزارة	وزارة	وزارة	وزارة
وزراء	وزير	وزير	وزير
وزعماء	زعيم	زعيم	زعيم
وزنها	وزن	وزن	وزن
وزن	وزن	وزن	وزن
وزهق	زهق	زهق	زهق
وزيادات	زيادة	زيادة	زيادة
وزيادة	زيادة	زيادة	زيادة
وزيارة	زيارة	زيارة	زيارة
وزيرا	وزير	وزير	وزير
وزير	وزير	وزير	وزير
وزينب	زينب	زينب	زينب
وساء	ساء	ساء	ساء
وسابق	سابق	سابق	سابق
وسارة	سار	سار	سار
وساعة	ساعة	ساعة	ساعة
وسان	سان	سان	سان
وسائل	وسيلة	وسيلة	وسيلة
وسايكس	سايكس	سايكس	سايكس
وسبيب	سبيب	سبيب	سبيب
وستبقى	بقي	بقي	بقي
وستتغير	تغير	تغير	تغير
وستجعله	جعل	جعل	جعل
وستحاسب	حاسب	حاسب	حاسب
وستحصل	حصل	حصل	حصل
وسترى	رأى	رأى	رأى
وستضل	أضل	أضل	أضل
وستكون	كان	كان	كان
وسجونها	سجن	سجن	سجن
وسدد	سدد	سدد	سدد
وسرعان	سرعان	سرعان	سرعان
وسرقت	سرق	سرق	سرق
وسرق	سرق	سرق	سرق
وسط	وسط	وسط	وسط
وسعد	سعد	سعد	سعد
وسفراتهم	سفرة	سفرة	سفرة
وسقط	سقط	سقط	سقط
وسلة	سلة	سلة	سلة
وسلم	سلم	سلم	سلم
وسلموه	سلم	سلم	سلم
وسلميا	سلمي	سلمي	سلمي
وسما	سم	سم	سم
وسمعت	سمع	سمع	سمع
وسنة	سنة	سنة	سنة
وسندوس	داس	داس	داس
وسنرى	رأى	رأى	رأى
وسنسعى	سعى	سعى	سعى
وسنعود	عاد	عاد	عاد
وسنقلب	قلب	قلب	قلب
وسواء	سواء	سواء	سواء
وسوريا	سوريا	سوريا	سوريا
وسورية	سوريا	سوريا	سوريا
وسوف	سوف	سوف	سوف
وسيأتي	أتى	أتى	أتى
وسياج	سياج	سياج	سياج
وسياراتهم	سيارة	سيارة	سيارة
وسياسات	سياسة	سياسة	سياسة
وسياساتهم	سياسة	سياسة	سياسة
وسياسة	سياسة	سياسة	سياسة
وسيجعلون	جعل	جعل	جعل
وسيدمر	دمر	دمر	دمر
وسيسجل	سجل	سجل	سجل
وسيسوقون	ساق	ساق	ساق
وسيطا	وسيط	وسيط	وسيط
وسيظل	ظل	ظل	ظل
وسيعاقب	عاقب	عاقب	عاقب
وسيعلم	علم	علم	علم
وسيقدم	قدم	قدم	قدم
وسيقولون	قال	قال	قال
وسيكتشف	اكتشف	اكتشف	اكتشف
وسيلتحق	التحق	التحق	التحق
وسينتصر	انتصر	انتصر	انتصر
وشاركت	شارك	شارك	شارك
وشارك	شارك	شارك	شارك
وشاركوا	شارك	شارك	شارك
وشأننا	شأن	شأن	شأن
وشأنها	شأن	شأن	شأن
وشاهد	شاهد	شاهد	شاهد
وشب	شب	شب	شب
وشتى	شتى	شتى	شتى
وشتيمة	شتيمة	شتيمة	شتيمة
وشجاعة	شجاعة	شجاعة	شجاعة
وشجعان	شجاع	شجاع	شجاع
وشدة	شدة	شدة	شدة
وشرب	شرب	شرب	شرب
وشرد	شارد	شارد	شارد
وشرفاء	شريف	شريف	شريف
وشرق	شرق	شرق	شرق
وشره	شر	شر	شر
وشطره	شطر	شطر	شطر
وشعارات	شعار	شعار	شعار
وشعب	شعب	شعب	شعب
وشعبها	شعب	شعب	شعب
وشعبه	شعب	شعب	شعب
وشعبهم	شعب	شعب	شعب
وشعوبهم	شعب	شعب	شعب
وشعورا	شعور	شعور	شعور
وشغوف	شغوف	شغوف	شغوف
وشفائها	شفاء	شفاء	شفاء
وشكرا	شكر	شكر	شكر
وشكل	شكل	شكل	شكل
وشك	وشك	وشك	وشك
وشمال	شمال	شمال	شمال
وشهادة	شهادة	شهادة	شهادة
وشهد	شهد	شهد	شهد
وشوهه	شوه	شوه	شوه
وشيطاني	شيطاني	شيطاني	شيطاني
وصابروا	صابر	صابر	صابر
وصادق	صادق	صادق	صادق
وصالوا	صال	صال	صال
وصبرة	صبرة	صبرة	صبرة
وصحبة	صحبة	صحبة	صحبة
وصدقت	صدق	صدق	صدق
وصدق	صدق	صدق	صدق
وصدقوني	صدق	صدق	صدق
وصديقة	صديق	صديق	صديق
وصرف	صرف	صرف	صرف
وصغيره	صغير	صغير	صغير
وصفتها	صفة	صفة	صفة
وصفها	وصف	وصف	وصف
وصفه	وصف	وصف	وصف
وصفوا	وصف	وصف	وصف
وصف	وصف	وصف	وصف
وصلتم	وصل	وصل	وصل
وصلت	وصل	وصل	وصل
وصلنا	وصل	وصل	وصل
وصلوا	صلي	صلي	صلي
وصلوا	وصل	وصل	وصل
وصل	وصل	وصل	وصل
وصناعة	صناعة	صناعة	صناعة
وصنيعه	صنيع	صنيع	صنيع
وصهيونيته	صهيوني	صهيوني	صهيوني
وصول	وصول	وصول	وصول
وصولي	وصول	وصول	وصول
وصياغة	صياغة	صياغة	صياغة
وصي	وصي	وصي	وصي
وضار	ضراوة	ضراوة	ضراوة
وضاع	ضاع	ضاع	ضاع
وضبابية	ضبابي	ضبابي	ضبابي
وضحاها	ضحى	ضحى	ضحى
وضح	وضح	وضح	وضح
وضد	ضد	ضد	ضد
وضرب	ضرب	ضرب	ضرب
وضرورة	ضرورة	ضرورة	ضرورة
وضعتم	وضع	وضع	وضع
وضعت	وضع	وضع	وضع
وضعف	ضعف	ضعف	ضعف
وضعنا	وضع	وضع	وضع
وضع	وضع	وضع	وضع
وضعيف	ضعيف	ضعيف	ضعيف
وضمير	ضمير	ضمير	ضمير
وضوح	وضوح	وضوح	وضوح
وضياعها	ضيعة	ضيعة	ضيعة
وضيع	وضيع	وضيع	وضيع
وطاقاته	طاقة	طاقة	طاقة
وطالبت	طالب	طالب	طالب
وطالما	طالما	طالما	طالما
وطبعا	طبع	طبع	طبع
وطبقا	طبق	طبق	طبق
وطرح	طرح	طرح	طرح
وطرد	طرد	طرد	طرد
وطمس	طمس	طمس	طمس
وطنية	وطني	وطني	وطني
وطنيته	وطنية	وطنية	وطنية
وطنيه	وطني	وطني	وطني
وطني	وطني	وطني	وطني
وطوائفهم	طائفة	طائفة	طائفة
وطئه	وطء	وطء	وطء
وظائف	وظيفة	وظيفة	وظيفة
وظلت	ظل	ظل	ظل
وظلم	ظلم	ظلم	ظلم
وظلمه	ظلم	ظلم	ظلم
وظهر	ظهر	ظهر	ظهر
وعاء	وعاء	وعاء	وعاء
وعادل	عادل	عادل	عادل
وعار	عار	عار	عار
وعاشت	عاش	عاش	عاش
وعاشرت	عاشر	عاشر	عاشر
وعاش	عاش	عاش	عاش
وعانى	عانى	عانى	عانى
وعائلاتهم	عائلة	عائلة	عائلة
وعائلة	عائلة	عائلة	عائلة
وعبدة	عبد	عبد	عبد
وعبر	عبر	عبر	عبر
وعجل	عجل	عجل	عجل
وعدة	عدة	عدة	عدة
وعدت	وعد	وعد	وعد
وعدل	عدل	عدل	عدل
وعدم	عدم	عدم	عدم
وعدنا	عد	عد	عد
وعد	وعد	وعد	وعد
وعدونا	عدو	عدو	عدو
وعرضة	عرضة	عرضة	عرضة
وعرضك	عرض	عرض	عرض
وعرضه	عرض	عرض	عرض
وعروبتنا	عروبة	عروبة	عروبة
وعروش	عرش	عرش	عرش
وعريان	عريان	عريان	عريان
وعزة	عزة	عزة	عزة
وعزتك	عزة	عزة	عزة
وعزل	عزل	عزل	عزل
وعسكرا	عسكر	عسكر	عسكر
وعسكريا	عسكري	عسكري	عسكري
وعصابته	عصابة	عصابة	عصابة
وعطالة	عطالة	عطالة	عطالة
وعظيم	عظيم	عظيم	عظيم
وعلاقتها	علاقة	علاقة	علاقة
وعلماء	عالم	عالم	عالم
وعلماءها	عالم	عالم	عالم
وعلم	علم	علم	علم
وعلى	على	على	على
وعلينا	على	على	على
وعليها	على	على	على
وعليه	على	على	على
وعملاء	عميل	عميل	عميل
وعملائها	عميل	عميل	عميل
وعمل	عمل	عمل	عمل
وعميان	أعمى	أعمى	أعمى
وعميل	عميل	عميل	عميل
وعند	عند	عند	عند
وعندما	عند	عند	عند
وعندها	عند	عند	عند
وعن	عن	عن	عن
وعوا	وعى	وعى	وعى
وعودا	وعد	وعد	وعد
وعود	عود	عود	عود
وعوضا	عوض	عوض	عوض
وعوض	عوض	عوض	عوض
وعيت	عي	عي	عي
وعيد	عيد	عيد	عيد
وعيسى	عيسى	عيسى	عيسى
وعين	عين	عين	عين
وعي	وعي	وعي	وعي
وغباءه	غباء	غباء	غباء
وغبية	غبي	غبي	غبي
وغثاء	غثاء	غثاء	غثاء
وغدا	غد	غد	غد
وغرامات	غرامة	غرامة	غرامة
وغربتها	غربة	غربة	غربة
وغرب	غرب	غرب	غرب
وغرس	غرس	غرس	غرس
وغرضهم	غرض	غرض	غرض
وغزة	غزة	غزة	غزة
وغليظه	غليظ	غليظ	غليظ
وغواصتين	غواصة	غواصة	غواصة
وغير	غير	غير	غير
وغيرها	غير	غير	غير
وغيره	غير	غير	غير
وغيرهم	غير	غير	غير
وفاة	وفاة	وفاة	وفاة
وفاته	وفاة	وفاة	وفاة
وفاسدين	فاسد	فاسد	فاسد
وفائه	فاء	فاء	فاء
وفتح	فتح	فتح	فتح
وفتحه	فتح	فتح	فتح
وفجر	فجر	فجر	فجر
وفرحة	فرحة	فرحة	فرحة
وفصل	فصل	فصل	فصل
وفضل	فضل	فضل	فضل
وفضلك	فضل	فضل	فضل
وفعالا	فعال	فعال	فعال
وفعلا	فعل	فعل	فعل
وفقا	وفق	وفق	وفق
وفقدان	فقدان	فقدان	فقدان
وفقد	فقد	فقد	فقد
وفقدناه	فقد	فقد	فقد
وفقط	فقط	فقط	فقط
وفكرة	فكرة	فكرة	فكرة
وفكر	فكر	فكر	فكر
وفكك	فك	فك	فك
وفلسطين	فلسطين	فلسطين	فلسطين
وفهم	فهم	فهم	فهم
وفهمكم	فهم	فهم	فهم
وفوضى	فوضى	فوضى	فوضى
وفوقه	فوق	فوق	فوق
وفير	وفير	وفير	وفير
وفي	في	في	في
وفيها	في	في	في
وفيه	في	في	في
وفي	وفي	وفي	وفي
وقاتلو	قاتل	قاتل	قاتل
وقادرون	قادر	قادر	قادر
وقالبا	قالب	قالب	قالب
وقالت	قال	قال	قال
وقال	قال	قال	قال
وقاومت	قاوم	قاوم	قاوم
وقائع	وقيعة	وقيعة	وقيعة
وقبل	قبل	قبل	قبل
وقبولنا	قبول	قبول	قبول
وقتال	قتال	قتال	قتال
وقتل	قتل	قتل	قتل
وقتلنا	قتل	قتل	قتل
وقته	وقت	وقت	وقت
وقت	وقت	وقت	وقت
وقدرة	قدرة	قدرة	قدرة
وقد	قد	قد	قد
وقدم	قدم	قدم	قدم
وقراننا	قران	قران	قران
وقراها	قرية	قرية	قرية
وقروضه	قرض	قرض	قرض
وقصص	قصة	قصة	قصة
وقطاع	قطاع	قطاع	قطاع
وقطر	قطر	قطر	قطر
وقطعا	قطعة	قطعة	قطعة
وقعها	وقع	وقع	وقع
وقفة	وقفة	وقفة	وقفة
وقفتهم	وقفة	وقفة	وقفة
وقفت	وقف	وقف	وقف
وقفه	وقف	وقف	وقف
وقف	وقف	وقف	وقف
وقلة	قلة	قلة	قلة
وقل	قال	قال	قال
وقلوبنا	قلب	قلب	قلب
وقلوبهم	قلب	قلب	قلب
وقمعا	قمع	قمع	قمع
وقمع	قمع	قمع	قمع
وقنصليات	قنصلية	قنصلية	قنصلية
وقهرا	قهر	قهر	قهر
وقوة	قوة	قوة	قوة
وقودا	قائد	قائد	قائد
وقوع	وقوع	وقوع	وقوع
وقول	قول	قول	قول
وقوله	قول	قول	قول
وقومه	قوم	قوم	قوم
وقوموا	قوم	قوم	قوم
وقوى	قوة	قوة	قوة
وكادوا	كاد	كاد	كاد
وكاسحة	كاسح	كاسح	كاسح
وكانت	كان	كان	كان
وكان	كان	كان	كان
وكأنها	كأن	كأن	كأن
وكأنه	كأن	كأن	كأن
وكأنهم	كأن	كأن	كأن
وكبار	كبير	كبير	كبير
وكبيرة	كبير	كبير	كبير
وكتابات	كتابة	كتابة	كتابة
وكتابنا	كتاب	كتاب	كتاب
وكتمه	كتم	كتم	كتم
وكثرت	كثر	كثر	كثر
وكثير	كثير	كثير	كثير
وكدب	دب	دب	دب
وكذا	كذا	كذا	كذا
وكذب	كذب	كذب	كذب
وكذلك	ذلك	ذلك	ذلك
وكرمه	كرم	كرم	كرم
وكرهه	كره	كره	كره
وكسلا	كسل	كسل	كسل
وكشف	كشف	كشف	كشف
وكشفها	كشف	كشف	كشف
وكشمير	كشمير	كشمير	كشمير
وكفا	كف	كف	كف
وكفاك	كف	كف	كف
وكفي	كف	كف	كف
وكفي	كفي	كفي	كفي
وكفى	كفى	كفى	كفى
وكقائد	قائد	قائد	قائد
وكلام	كلام	كلام	كلام
وكل	كل	كل	كل
وكلكم	كل	كل	كل
وكلنا	كل	كل	كل
وكلهم	كل	كل	كل
وكما	ما	ما	ما
وكمية	كمية	كمية	كمية
وكندا	كندا	كندا	كندا
وكنيستها	كنيسة	كنيسة	كنيسة
وكهنتها	كاهن	كاهن	كاهن
وكيانات	كيان	كيان	كيان
وكيف	كيف	كيف	كيف
وكيلها	وكيل	وكيل	وكيل
ولاءم	لاءم	لاءم	لاءم
ولابد	بد	بد	بد
ولاتدفع	دفع	دفع	دفع
ولاتغادر	غادر	غادر	غادر
ولاتقدم	قدم	قدم	قدم
ولاحظ	لاحظ	لاحظ	لاحظ
ولأحول	أحول	أحول	أحول
ولأحول	حول	حول	حول
ولأخوف	أخوف	أخوف	أخوف
ولإد	إد	إد	إد
ولاقوه	لاقى	لاقى	لاقى
ولأكن	كن	كن	كن
ولاكن	ولى	ولى	ولى
ولا	لا	لا	لا
ولأمن	أمن	أمن	أمن
ولأميركا	أمريكا	أمريكا	أمريكا
ولأن	أن	أن	أن
ولاننسى	نسي	نسي	نسي
ولأنها	أن	أن	أن
ولأنه	أن	أن	أن
ولائهم	ولاء	ولاء	ولاء
ولايجوز	جاز	جاز	جاز
ولايعرفون	عرف	عرف	عرف
ولايفكرون	فكر	فكر	فكر
ولايمكن	أمكن	أمكن	أمكن
ولاينقصها	نقص	نقص	نقص
ولايه	وهى	وهى	وهى
ولبنان	لبنان	لبنان	لبنان
ولتبقى	بقي	بقي	بقي
ولتجد	وجد	وجد	وجد
ولتذهب	ذهب	ذهب	ذهب
ولجميع	جميع	جميع	جميع
ولحكومته	حكومة	حكومة	حكومة
ولحماية	حماية	حماية	حماية
ولدت	ولد	ولد	ولد
ولديها	لدى	لدى	لدى
ولذلك	ذلك	ذلك	ذلك
ولروسيا	روسيا	روسيا	روسيا
ولست	ليس	ليس	ليس
ولسوريا	سوريا	سوريا	سوريا
ولشرف	شرف	شرف	شرف
ولعل	لعل	لعل	لعل
ولعلها	لعل	لعل	لعل
ولعلي	لعل	لعل	لعل
ولغة	لغة	لغة	لغة
ولغلاء	غلاء	غلاء	غلاء
ولغيرك	غير	غير	غير
ولفتح	فتح	فتح	فتح
ولقد	قد	قد	قد
ولكافة	كافة	كافة	كافة
ولكل	كل	كل	كل
ولكنا	لكن	لكن	لكن
ولكنك	لكن	لكن	لكن
ولكنكم	لكن	لكن	لكن
ولكن	لكن	لكن	لكن
ولكننا	لكن	لكن	لكن
ولكنها	لكن	لكن	لكن
ولكنه	لكن	لكن	لكن
ولكنهم	لكن	لكن	لكن
ولكني	لكن	لكن	لكن
ولكي	كي	كي	كي
وللأسف	أسف	أسف	أسف
وللجميع	جميع	جميع	جميع
وللعلم	علم	علم	علم
وللفساد	فساد	فساد	فساد
وللقائمين	قائم	قائم	قائم
ولله	الله	الله	الله
ولماذا	لماذا	لماذا	لماذا
ولما	لما	لما	لما
ولم	لم	لم	لم
ولمن	من	من	من
ولنا	ولنا	ولنا	ولنا
ولنبدأ	بدأ	بدأ	بدأ
ولندع	دع	دع	دع
ولنرى	رأى	رأى	رأى
ولنكن	أكن	أكن	أكن
ولن	لن	لن	لن
ولها	ل	ل	ل
ولهذا	هذا	هذا	هذا
ولهفه	لهف	لهف	لهف
وله	ل	ل	ل
ولهم	ل	ل	ل
ولوا	ولى	ولى	ولى
ولوقتها	وقة	وقة	وقة
ولولا	لولا	لولا	لولا
ولو	لو	لو	لو
ولوم	لوم	لوم	لوم
وليبيا	ليبيا	ليبيا	ليبيا
وليدخل	دخل	دخل	دخل
وليد	وليد	وليد	وليد
وليراجع	راجع	راجع	راجع
وليست	ليس	ليس	ليس
وليسقط	سقط	سقط	سقط
وليس	ليس	ليس	ليس
وليعلم	علم	علم	علم
وليكن	كان	كان	كان
ولي	لي	لي	لي
وماأكثرهم	أكثر	أكثر	أكثر
وماألي	ولي	ولي	ولي
وماذا	ماذا	ماذا	ماذا
وماريه	مار	مار	مار
ومازالت	زال	زال	زال
ومازال	زال	زال	زال
ومالهن	مال	مال	مال
ومالية	مالي	مالي	مالي
وما	ما	ما	ما
وماهر	ماهر	ماهر	ماهر
وماهو	ماهو	ماهو	ماهو
وما	وما	وما	وما
ومايعلم	علم	علم	علم
ومبادئك	مبدأ	مبدأ	مبدأ
ومبارك	مبارك	مبارك	مبارك
ومباشر	مباشر	مباشر	مباشر
ومبتسمين	مبتسم	مبتسم	مبتسم
ومتابعة	متابعة	متابعة	متابعة
ومتأخرة	متأخر	متأخر	متأخر
ومتحدين	متحد	متحد	متحد
ومتمسكين	متمسك	متمسك	متمسك
ومتوقع	متوقع	متوقع	متوقع
ومتى	متى	متى	متى
ومتين	متين	متين	متين
ومثبت	مثبت	مثبت	مثبت
ومثله	مثل	مثل	مثل
ومجازرها	مجزرة	مجزرة	مجزرة
ومجازيه	مجازي	مجازي	مجازي
ومجاهدة	مجاهد	مجاهد	مجاهد
ومحاربة	محاربة	محاربة	محاربة
ومحاربتها	محاربة	محاربة	محاربة
ومحاكمة	محاكمة	محاكمة	محاكمة
ومحاكمتهم	محاكمة	محاكمة	محاكمة
ومحاولة	محاولة	محاولة	محاولة
ومحاولتك	محاول	محاول	محاول
ومحاوله	محاول	محاول	محاول
ومحايدة	محايد	محايد	محايد
ومحتلين	محتل	محتل	محتل
ومحت	محا	محا	محا
ومحدث	محدث	محدث	محدث
ومحللون	محلل	محلل	محلل
ومخلصون	مخلص	مخلص	مخلص
ومدرك	مدر	مدر	مدر
ومدله	مدله	مدله	مدله
ومدى	مدى	مدى	مدى
ومذابح	مذبحة	مذبحة	مذبحة
ومذاهبهم	مذهب	مذهب	مذهب
ومراجعة	مراجعة	مراجعة	مراجعة
ومراقبين	مراقب	مراقب	مراقب
ومراكز	مركز	مركز	مركز
ومرتب	مرتب	مرتب	مرتب
ومرضي	مرض	مرض	مرض
ومسلم	مسلم	مسلم	مسلم
ومسلمين	مسلم	مسلم	مسلم
ومسموح	مسموح	مسموح	مسموح
ومسيحي	مسيحي	مسيحي	مسيحي
ومسيحيين	مسيحي	مسيحي	مسيحي
ومشاريع	مشروع	مشروع	مشروع
ومشاكل	مشكلة	مشكلة	مشكلة
ومشاهدة	مشاهدة	مشاهدة	مشاهدة
ومصالحهم	مصلحة	مصلحة	مصلحة
ومصدره	مصدر	مصدر	مصدر
ومصر	مصر	مصر	مصر
ومصيرنا	مصير	مصير	مصير
ومضاعفة	مضاعفة	مضاعفة	مضاعفة
ومطبات	مطب	مطب	مطب
ومعاداة	معاداة	معاداة	معاداة
ومعاقبة	معاقبة	معاقبة	معاقبة
ومعالجة	معالجة	معالجة	معالجة
ومعاملتهم	معاملة	معاملة	معاملة
ومعاونيه	معاون	معاون	معاون
ومعتقدات	معتقد	معتقد	معتقد
ومعرفة	معرفة	معرفة	معرفة
ومعروف	معروف	معروف	معروف
ومعروفه	معروف	معروف	معروف
ومعظمها	معظم	معظم	معظم
ومعلمين	معلم	معلم	معلم
ومع	مع	مع	مع
ومعنوياته	معنوي	معنوي	معنوي
ومعنويا	معنوي	معنوي	معنوي
ومفادها	مفاد	مفاد	مفاد
ومفرقين	مفرق	مفرق	مفرق
ومقاليد	مقلاد	مقلاد	مقلاد
ومقاولات	مقاولة	مقاولة	مقاولة
ومقدمات	مقدم	مقدم	مقدم
ومكافحة	مكافحة	مكافحة	مكافحة
ومكر	مكر	مكر	مكر
ومكروا	مكر	مكر	مكر
وملائكتك	ملأك	ملأك	ملأك
وملتهم	مل	مل	مل
وملوك	ملك	ملك	ملك
ومليئة	مليء	مليء	مليء
ومما	من	من	من
وممتلكاتهم	ممتلك	ممتلك	ممتلك
ومناطق	منطقة	منطقة	منطقة
ومنافذ	منفذ	منفذ	منفذ
ومنا	من	من	من
ومنا	منى	منى	منى
ومنتخبة	منتخب	منتخب	منتخب
ومنتزهات	منتزه	منتزه	منتزه
ومنذ	منذ	منذ	منذ
ومنسقا	منسق	منسق	منسق
ومنصف	منصف	منصف	منصف
ومنطقي	منطقي	منطقي	منطقي
ومنظمات	منظمة	منظمة	منظمة
ومنظم	منظم	منظم	منظم
ومنظومة	منظومة	منظومة	منظومة
ومنعت	منع	منع	منع
ومنع	منع	منع	منع
ومن	من	من	من
ومهزومين	مهزوم	مهزوم	مهزوم
ومهما	مهما	مهما	مهما
ومهمة	مهمة	مهمة	مهمة
ومواصلات	مواصلة	مواصلة	مواصلة
ومواصلة	مواصلة	مواصلة	مواصلة
ومواطن	مواطن	مواطن	مواطن
ومؤثر	مؤثر	مؤثر	مؤثر
وموجودة	موجود	موجود	موجود
وموضوعية	موضوعي	موضوعي	موضوعي
وموقعها	موقع	موقع	موقع
ومئات	مئة	مئة	مئة
ومياديننا	ميدان	ميدان	ميدان
ونادرا	نادر	نادر	نادر
ونأمل	أمل	أمل	أمل
ونبرز	أبرز	أبرز	أبرز
ونبهت	نبه	نبه	نبه
ونبينا	نبي	نبي	نبي
ونتائجها	نتيجة	نتيجة	نتيجة
ونتسابق	تسابق	تسابق	تسابق
ونتم	نات	نات	نات
ونتمنى	تمنى	تمنى	تمنى
ونجاح	نجاح	نجاح	نجاح
ونجحوا	نجح	نجح	نجح
ونجعلك	جعل	جعل	جعل
ونجم	نجم	نجم	نجم
ونحقق	حقق	حقق	حقق
ونحكم	وحى	وحى	وحى
ونحمد	حمد	حمد	حمد
ونحن	نحن	نحن	نحن
ونخرج	خرج	خرج	خرج
وندائك	نداء	نداء	نداء
ونربي	ربى	ربى	ربى
ونسأل	سأل	سأل	سأل
ونسلهم	نسل	نسل	نسل
ونسيان	نسيان	نسيان	نسيان
ونسير	سار	سار	سار
ونصرة	نصرة	نصرة	نصرة
ونصرتا	نصر	نصر	نصر
ونصرتها	نصرة	نصرة	نصرة
ونصف	نصف	نصف	نصف
ونصوصها	نص	نص	نص
ونطق	نطق	نطق	نطق
ونطلب	طلب	طلب	طلب
ونظام	نظام	نظام	نظام
ونظامه	نظام	نظام	نظام
ونظرا	نظر	نظر	نظر
ونظر	نظر	نظر	نظر
ونظرياته	نظرية	نظرية	نظرية
ونعاهد	عاهد	عاهد	عاهد
ونعذر	عذر	عذر	عذر
ونعرف	عرف	عرف	عرف
ونعم	عم	عم	عم
ونعم	نعمة	نعمة	نعمة
ونعم	نعم	نعم	نعم
ونعي	وعى	وعى	وعى
ونفاقنا	نفاق	نفاق	نفاق
ونفذت	نفذ	نفذ	نفذ
ونفذتها	نفذ	نفذ	نفذ
ونفذ	نفذ	نفذ	نفذ
ونفس	نفس	نفس	نفس
ونفع	نفع	نفع	نفع
ونقدس	قدس	قدس	قدس
ونقرأه	قرأ	قرأ	قرأ
ونقلنا	نقل	نقل	نقل
ونقول	قال	قال	قال
ونكف	نكف	نكف	نكف
ونكون	كان	كان	كان
ونماء	نماء	نماء	نماء
وننتظر	انتظر	انتظر	انتظر
ونن	ونى	ونى	ونى
ونهب	نهب	نهب	نهب
ونهبو	هبا	هبا	هبا
ونهرع	هرع	هرع	هرع
ونهنئ	هنأ	هنأ	هنأ
ونهوض	نهوض	نهوض	نهوض
ونوع	نوع	نوع	نوع
ونؤمن	أمن	أمن	أمن
ون	ون	ون	ون
ونيرانكم	نار	نار	نار
وها	ها	ها	ها
وهاهم	ها	ها	ها
وهاهي	ها	ها	ها
وهب	وهب	وهب	وهب
وهجر	هجر	هجر	هجر
وهدا	هد	هد	هد
وهدا	هدى	هدى	هدى
وهده	هد	هد	هد
وهذا	هذا	هذا	هذا
وهذه	هذا	هذا	هذا
وهره	هر	هر	هر
وهشاشة	هشاشة	هشاشة	هشاشة
وهل	هل	هل	هل
وهما	هما	هما	هما
وهمجيون	همجي	همجي	همجي
وهم	هم	هم	هم
وهمهم	هم	هم	هم
وهمية	وهمي	وهمي	وهمي
وهناك	هناك	هناك	هناك
وهنا	هنا	هنا	هنا
وهنية	هني	هني	هني
وهؤلاء	هذا	هذا	هذا
وهو	هو	هو	هو
وهي	هي	هي	هي
وواجب	واجب	واجب	واجب
ووادي	وادي	وادي	وادي
وواضح	واضح	واضح	واضح
وواقعي	واقعي	واقعي	واقعي
ووالله	الله	الله	الله
ووجدت	وجد	وجد	وجد
ووجد	وجد	وجد	وجد
ووجه	وجه	وجه	وجه
ووجود	وجود	وجود	وجود
ووحدة	وحدة	وحدة	وحدة
ووزير	وزير	وزير	وزير
ووسيلة	وسيلة	وسيلة	وسيلة
ووصفه	وصف	وصف	وصف
ووصل	وصل	وصل	وصل
ووضعوا	وضع	وضع	وضع
ووضع	وضع	وضع	وضع
ووطنكم	وطن	وطن	وطن
ووطنهم	وطن	وطن	وطن
ووطنه	وطن	وطن	وطن
ووطنيه	وطن	وطن	وطن
ووطنيين	وطني	وطني	وطني
ووعود	وعد	وعد	وعد
ووفي	وفي	وفي	وفي
ووقف	وقف	وقف	وقف
ووقودهم	وقود	وقود	وقود
و	و	و	و
وو	وو	وو	وو
ويأتي	أتى	أتى	أتى
ويأخذ	أخذ	أخذ	أخذ
ويأمن	أمن	أمن	أمن
ويا	يا	يا	يا
ويبجلون	بجل	بجل	بجل
ويبحث	بحث	بحث	بحث
ويبحثوا	بحث	بحث	بحث
