word	root	stem	stem
الهجرة	هجر	هجر	هجر
منان	منن	منن	منن
أساسيات	ءسس	اسس	اسس
يذكرنهن	ذكر	ذكر	ذكر
ويصمم	صمّ	صمّ	صمّ
كالبرامج	رمج	رمج	رمج
مرابطات	ربط	ربط	ربط
المستعرض	عرض	عرض	عرض
الأغنيات	غني	غني	غني
ومحظور	حظر	حظر	حظر
الجواسيس	جسّ	جسّ	جسّ
مكتشفان	كشف	كشف	كشف
فاقدات	فقد	فقد	فقد
أخلاقيات	خلق	خلق	خلق
بلهاء	بله	بله	بله
المفردات	فرد	فرد	فرد
محتويات	حوي	حوي	حوي
ستشرب	شرب	شرب	شرب
والأربعين	ربع	ربع	ربع
التجريبية	جرب	جرب	جرب
واستحقاقاتهن	حقق	حقق	حقق
ذاكرة	ذكر	ذكر	ذكر
دراستكن	درس	درس	درس
سيرابطون	ربط	ربط	ربط
إحصائيات	حصي	حصي	حصي
مواصلتها	وصل	وصل	وصل
انتحر	نحر	نحر	نحر
ضياع	ضيع	ضيع	ضيع
مسألتين	سءل	سأل	سأل
والمراجعة	رجع	رجع	رجع
تصحبا	صحب	صحب	صحب
المصاريف	صرف	صرف	صرف
بالإفراج	فرج	فرج	فرج
صيامهن	صوم	صوم	صوم
الممتازة	ميز	ميز	ميز
العلوم	علم	علم	علم
فيشارك	شرك	شرك	شرك
اختيارية	خير	خير	خير
يانعة	ينع	ينع	ينع
خواطر	خطر	خطر	خطر
وتصميم	صمّ	صمّ	صمّ
الدحرجة	دحرج	دحرج	دحرج
ستدلين	دل	دل	دل
رئاسة	رءس	رأس	رأس
امراء	مرء	مرأ	مرأ
سيدرسان	درس	درس	درس
ترجع	رجع	رجع	رجع
جمعتم	جمع	جمع	جمع
مهارات	مهر	مهر	مهر
منفذ	نفذ	نفذ	نفذ
للمستثمرين	ثمر	ثمر	ثمر
مشروعات	شرع	شرع	شرع
جمهور	جمهر	جمهر	جمهر
مذكرات	ذكر	ذكر	ذكر
استطرد	طرد	طرد	طرد
وسيلتهم	سيل	سيل	سيل
والمسلسلات	سلّ	سلّ	سلّ
لإحصاءات	فوض	فوض	فوض
واظهرتهم	ظهر	ظهر	ظهر
استماز	ميز	ميز	ميز
اعترافهم	عرف	عرف	عرف
مزرعة	زرع	زرع	زرع
والمزارعات	زرع	زرع	زرع
فصار	صير	صير	صير
والإنكسارات	كسر	كسر	كسر
غوغاء	غوى	غوى	غوى
والمسابقتين	سبق	سابق	سابق
تدلين	دل	دل	دل
تسوية	سوي	سوا	سوا
المرسلات	رسل	رسل	رسل
والمستمعتان	سمع	سمع	سمع
توسوس	وسوس	وسوس	وسوس
يسعلن	سعل	سعل	سعل
التهاب	لهب	لهب	لهب
تألق	ءلق	الق	الق
مدارس	درس	درس	درس
وزيارة	زور	زار	زار
الداماء	دم	دم	دم
سيارات	سير	سير	سير
خلاق	خلق	خلق	خلق
القادمين	قدم	قدم	قدم
عرفوا	عرف	عرف	عرف
نصرك	نصر	نصر	نصر
والدراسات	درس	درس	درس
صائغات	صوغ	صاغ	صاغ
بتغييرات	غير	غير	غير
خلجان	خلج	خلج	خلج
يبحث	بحث	بحث	بحث
لخسائرها	خسر	خسر	خسر
مضاء	صوء	ضاء	ضاء
المصممون	صمم	صمم	صمم
اختلافها	خلف	خلف	خلف
تفاوت	فوت	فوت	فوت
الفاقدين	فقد	فقد	فقد
والمسألتان	سءل	سأل	سأل
محاسبة	حسب	حسب	حسب
فنقوم	قوم	قوم	قوم
واستكشاف	كشف	كشف	كشف
تصاعد	صعد	صعد	صعد
حجاب	حجب	حجب	حجب
كتبت	كتب	كتب	كتب
للحاسبات	حسب	حسب	حسب
فصدور	صدر	صدر	صدر
ببرمجيات	برمج	؟	؟
مستويات	سوي	سوي	سوي
بالأعمال	عمل	عمل	عمل
المعاملة	عمل	عمل	عمل
وإمكانيات	مكن	مكن	مكن
وشيحا	وشح	وشح	وشح
والعارفان	عرف	عرف	عرف
تشرب	شرب	شرب	شرب
وتكريس	كرس	كرس	كرس
بالآخرين	ءخر	اخر	اخر
غشاء	غشى	غشى	غشى
وخيمة	وخم	وخم	وخم
جاهزة	جهز	جهز	جهز
وشركاؤنا	شرك	شرك	شرك
وسامه	وسم	وسم	وسم
رسول	رسل	رسل	رسل
أدلة	دل	دل	دل
وسيع	وسع	وسع	وسع
والاخبار	خبر	خبر	خبر
ومتصفحيها	صفح	صفح	صفح
وظيفي	وظف	وظف	وظف
لتقديرات	قدر	قدر	قدر
والجدال	جدل	جادل	جادل
يسمعون	سمع	سمع	سمع
الباقي	بقى	بقى	بقى
اعتيادية	عيد	عيد	عيد
والحقيقي	حقق	حقق	حقق
سيحفرون	حفر	حفر	حفر
أشعار	شعر	شعر	شعر
للمحاولات	حول	حول	حول
بالاتزان	وزن	وزن	وزن
سترجعوهم	رجع	رجع	رجع
لانتهاكها	نهك	نهك	نهك
والارقام	رقم	رقم	رقم
والمحتكرون	حكر	حكر	حكر
مالكون	ملك	ملك	ملك
الميدان	مدن	مدن	مدن
ربحكم	ربح	ربح	ربح
تلبس	لبس	لبس	لبس
حملهم	حمل	حمل	حمل
فابلغ	بلغ	بلغ	بلغ
إختفاء	خفي	خفي	خفي
المخترقة	خرق	خرق	خرق
فاعلم	علم	علم	علم
ستارة	ستر	ستر	ستر
ينعكس	عكس	عكس	عكس
يملكان	ملك	ملك	ملك
مسافرتين	سفر	سفر	سفر
فانتثر	نشر	نشر	نشر
والصحابيون	صحب	صحب	صحب
والعملات	عمل	عمل	عمل
أدوارها	دور	دور	دور
التعليمي	علم	علم	علم
مبتدأ	بدء	بدأ	بدأ
المعارض	عرض	عرض	عرض
يذهبون	ذهب	ذهب	ذهب
الإحصاءات	حصو	حصا	حصا
راحلون	رحل	رحل	رحل
المرتبطتين	ربط	ربط	ربط
للباحثين	بحث	بحث	بحث
فالقى	لقي	لقي	لقي
النمام	نمم	نمم	نمم
لبكتيريا	؟	بكتيريا	بكتيريا
لهجماتهم	هجم	هجم	هجم
التخبط	خبط	خبط	خبط
معتقداتهن	عقد	عقد	عقد
لمعالجها	علج	علج	علج
والمشاهير	شهر	شهر	شهر
والمصنوعات	صنع	صنع	صنع
يستبدلهم	بدل	بدل	بدل
زيارتين	زور	زار	زار
والسعال	سعل	سعل	سعل
وقيعه	وقع	وقع	وقع
للمطورين	طور	طور	طور
البيانات	بين	بين	بين
المفقودة	فقد	فقد	فقد
والأحداث	حدث	حدث	حدث
الصعوبات	صعب	صعب	صعب
منتجاتها	نتج	نتج	نتج
ومستخدميه	خدم	خدم	خدم
كالمكاتب	كتب	كتب	كتب
ومتلاحقة	لحق	لحق	لحق
براكين	برك	برك	برك
والمرسلون	رسل	رسل	رسل
مواعظ	وعظ	وعظ	وعظ
وظائف	وظف	وظف	وظف
أسواق	سوق	سوق	سوق
محاسبات	حسب	حسب	حسب
محمول	حمل	حمل	حمل
سيرجعانها	رجع	رجع	رجع
والمبدعين	بدع	بدع	بدع
ربحكن	ربح	ربح	ربح
منقسمات	قسم	قسم	قسم
والامتناع	منع	منع	منع
والمكتبة	كتب	كتب	كتب
الاعتداءات	عدو	عدا	عدا
المنتجون	نتج	نتج	نتج
حياتهم	حيى	حيى	حيى
المعدلات	عدل	عدل	عدل
الإرهابيون	رهب	رهب	رهب
المجاني	جني	جني	جني
الكثيرين	كثر	كثر	كثر
للمعلوماتية	علم	علم	علم
احدثك	حدث	حدث	حدث
مسافرة	سفر	سفر	سفر
رسائل	رسل	رسل	رسل
منتخبات	نخب	نخب	نخب
ترجعوهم	رجع	رجع	رجع
خسوف	خسف	خسف	خسف
لمشاركة	شرك	شرك	شرك
سيواصلون	وصل	وصل	وصل
تقتضي	قضي	قضي	قضي
خراطيم	خرطم	خرطم	خرطم
شرقيين	شرق	شرق	شرق
متمكن	مكن	مكن	مكن
تتأخر	ءخر	أخر	أخر
والمتخصصين	خصص	خصّص	خصّص
مكتشف	كشف	كشف	كشف
مكروه	كره	كره	كره
ذاهبين	ذهب	ذهب	ذهب
مخلوع	خلع	خلع	خلع
الأغن	غنن	غنن	غنن
وسيلة	وسل	وسل	وسل
يسابق	سبق	سابق	سابق
مستخدمون	خدم	خدم	خدم
دموعي	دمع	دمع	دمع
منشغلات	شغل	شغل	شغل
والتروجان	؟	؟	؟
واجتماعية	جمع	جمع	جمع
والتجارب	جرب	جرب	جرب
العذابات	عذب	عذب	عذب
والنزاعات	نزع	نزع	نزع
سينشغلون	شغل	شغل	شغل
المعارف	عرف	عرف	عرف
تتبدل	بدل	بدل	بدل
لاستقطاب	قطب	قطب	قطب
تخندقات	خندق	خندق	خندق
فداء	فدى	فدى	فدى
للمنافسين	نفس	نفس	نفس
مطلوبان	طلب	طلب	طلب
والحائط	حوط	حاط	حاط
البدايات	بدي	بدي	بدي
والتصاريح	صرح	صرح	صرح
ومستشاري	شور	شار	شار
والمحرك	حرك	حرك	حرك
فيعلم	علم	علم	علم
مبيعاتها	بيع	بيع	بيع
وأهميتها	همم	همم	همم
عشائر	عشر	عشر	عشر
توفير	وفر	وفر	وفر
وللمساعدة	سعد	سعد	سعد
يتحسنوا	حسن	حسن	حسن
أوجه	وجه	اوج	اوج
بالموضوع	وضع	وضع	وضع
النطاقات	نطق	نطق	نطق
إستماعهن	سمع	سمع	سمع
الاضافية	ضيف	ضاف	ضاف
والتعامل	عمل	عمل	عمل
خاص	خصص	خصص	خصص
راحل	رحل	رحل	رحل
متروكة	ترك	ترك	ترك
مدينة	مدن	مدن	مدن
التقارير	قرر	قرر	قرر
المسائل	سءل	سأل	سأل
سيسمع	سمع	سمع	سمع
يتمركزن	ركز	مركز	مركز
وصولهم	وصل	وصل	وصل
رحمك	رحم	رحم	رحم
ناقل	نقل	نقل	نقل
والممنوع	منع	منع	منع
احتياجاتها	حوج	حاج	حاج
يصلون	وصل	وصل	وصل
والإحساس	حسس	حسس	حسس
المكتبات	كتب	كتب	كتب
للصمامات	صمم	صمم	صمم
رشوة	رشو	رشا	رشا
تعزيزات	عزز	عزز	عزز
النهائية	نهى	نهى	نهى
المعتقلات	عقل	عقل	عقل
متفائلون	فءل	فال	فال
مادحون	مدح	مدح	مدح
والسماعتان	سمع	سمع	سمع
فاصلح	صلح	صلح	صلح
والمسافرة	سفر	سفر	سفر
ليالي	ليل	ليل	ليل
القائلين	قول	قال	قال
والمنفرة	نفر	نفر	نفر
راجعة	رجع	رجع	رجع
اسيل	ءسل	اسل	اسل
يكرم	كرم	أكرم	أكرم
بالتعاون	عون	عون	عون
وزيارتان	زور	زار	زار
باكون	بكى	بكى	بكى
ومجموعات	جمع	جمع	جمع
الجبابرة	جبر	جبر	جبر
ترجعون	رجع	رجع	رجع
أعمالهن	عمل	عمل	عمل
بمعالجين	علج	علج	علج
فاقدون	فقد	فقد	فقد
المحتجات	حجج	حجج	حجج
والمحرومتان	حرم	حرم	حرم
تصمم	صمّ	صمّ	صمّ
أشلاء	شلو	شلا	شلا
دروس	درس	درس	درس
ستفيض	فيض	فاض	فاض
مجتبأ	جبي	جبي	جبي
الباقون	بقي	بقي	بقي
ستحملن	حمل	حمل	حمل
المنضدية	نضد	نضد	نضد
تبني	بني	بني	بني
بالمعادي	عدي	عدي	عدي
الدعويين	دعو	دعا	دعا
المستمعين	سمع	سمع	سمع
ملونات	لون	لون	لون
الإجازات	جوز	جاز	جاز
يجربن	جرب	جرب	جرب
مدروس	درس	درس	درس
الجنيهات	؟	؟	؟
الرياضية	روض	روض	روض
والمؤلفة	ءلف	ألف	ألف
ومتابعته	تبع	تبع	تبع
الرسالة	رسل	رسل	رسل
تحملون	حمل	حمل	حمل
ملكتا	ملك	ملك	ملك
ستواصل	وصل	وصل	وصل
وتحويلها	حول	حول	حول
وتطبيقاته	طبق	طبق	طبق
بالتطوير	طور	طور	طور
الكيول	كيل	كيل	كيل
أدلة	دل	دل	دل
محللين	حلل	حلل	حلل
جراء	جري	جرا	جرا
مستمعان	سمع	سمع	سمع
إخفاقات	خفق	خفق	خفق
فضحا	فضح	فضح	فضح
والسماعة	سمع	سمع	سمع
بطاقاتهم	بطق	بطق	بطق
مشتركيها	شرك	شرك	شرك
الساجد	سجد	سجد	سجد
إستمرارية	مرر	مرر	مرر
مبني	بني	بني	بني
وفاء	وفي	وفا	وفا
وتحركاتهم	حرك	حرك	حرك
ماطر	مطر	مطر	مطر
متحجر	حجر	حجر	حجر
حلويات	حلو	حلو	حلو
والعيشة	عيش	عاش	عاش
إرجعا	رجع	رجع	رجع
زخارف	زخرف	زخرف	زخرف
إسئل	سءل	سأل	سأل
مطلوبون	طلب	طلب	طلب
المستفاد	فيد	فاد	فاد
مستويات	سوي	سوي	سوي
اولمخلوقان	خلق	خلق	خلق
بمصادرة	صدر	صدر	صدر
الدستوري	دستر	دستر	دستر
والمعدات	عدد	عدد	عدد
واستخدامات	خدم	خدم	خدم
زيارة	زور	زار	زار
فتزول	زول	زول	زول
والسماعات	سمع	سمع	سمع
والأشرطة	شرط	شرط	شرط
إعادته	عود	عاد	عاد
والأدلة	دل	دل	دل
أغذية	غذي	غذي	غذي
الاباحية	بوح	باح	باح
فتذكر	ذكر	ذكر	ذكر
واستحقاقاتهن	حقق	حقق	حقق
والوسائط	وسط	وسط	وسط
بالتأشير	شير	شير	شير
واستكمالا	كمل	كمل	كمل
مدللون	دلل	دلل	دلل
يتوتران	وتر	وتر	وتر
الحل	حلل	حلل	حلل
ويتواصلون	وصل	وصل	وصل
مرارة	مرر	مرر	مرر
لإقامة	قوم	قام	قام
والمكتسبات	كسب	كسب	كسب
خديعة	خدع	خدع	خدع
ديدان	دود	دود	دود
بالتحديد	حدد	حدد	حدد
متجادلات	جدل	جادل	جادل
الإسلام	سلم	سلم	سلم
السريرية	سرّ	سرّ	سرّ
تجمعون	جمع	جمع	جمع
أناب	نوب	ناب	ناب
سماعات	سمع	سمع	سمع
يرفرف	رفرف	رفرف	رفرف
فتخفض	خفض	خفض	خفض
ومعالجات	علج	علج	علج
مسدسات	سدس	سدس	سدس
متين	متن	متن	متن
الصحابيون	صحب	صحب	صحب
منعهن	منع	منع	منع
إسمع	سمع	سمع	سمع
الشفافية	شفف	شفف	شفف
بائعون	بيع	باع	باع
بالتحقيق	حقق	حقق	حقق
الخصوصية	خصص	خصص	خصص
والعاملان	عمل	عمل	عمل
كرما	كرم	أكرم	أكرم
ستربطون	ربط	ربط	ربط
الأسابيع	سبع	سبع	سبع
العامل	عمل	عمل	عمل
المختلقان	خلق	خلق	خلق
إستماعهم	سمع	سمع	سمع
المميزات	ميز	ميز	ميز
الماضيين	مضي	مضي	مضي
بالأنباء	نبي	نبي	نبي
وامتنانه	منن	منن	منن
والتوزيع	وزع	وزع	وزع
فوائد	فيد	فاد	فاد
المقننين	قنن	قنن	قنن
يسمعان	سمع	سمع	سمع
والجاذبية	جذب	جذب	جذب
فيعمل	عمل	عمل	عمل
فاستيقظ	يقظ	يقظ	يقظ
ومزارعهم	زرع	زرع	زرع
مداخلتهم	دخل	دخل	دخل
سالكوا	سلك	سلك	سلك
المحظور	حظر	حظر	حظر
والبقايا	بقي	بقي	بقي
ماجد	مجد	مجد	مجد
فيتحقق	حقق	حقق	حقق
خلعوا	خلع	خلع	خلع
استثنائي	ثني	ثني	ثني
مسؤولياتهم	سءل	سأل	سأل
بالمرتبة	رتب	رتب	رتب
لاستطلاع	طلع	طلع	طلع
العربتان	عرب	؟	؟
الراحل	رحل	رحل	رحل
ولمعالجة	علج	علج	علج
الفعليين	فعل	فعل	فعل
ومتشكرين	شكر	شكر	شكر
بالرسائل	رسل	رسل	رسل
وسادة	وسد	وسد	وسد
متألف	ءلف	الف	الف
والأتربة	ترب	ترب	ترب
جمعتن	جمع	جمع	جمع
والدولية	دول	دول	دول
محرومين	حرم	حرم	حرم
مكتوي	كوى	كوى	كوى
للانتخابات	نخب	نخب	نخب
المرافقة	رفق	رفق	رفق
التبدلات	بدل	بدل	بدل
مسترخون	رخي	رخي	رخي
المستمعون	سمع	سمع	سمع
المعرقل	عرقل	عرقل	عرقل
مسابقتان	سبق	سابق	سابق
المشغلات	شغل	شغل	شغل
والمدرس	درس	درس	درس
الاتفاقيتين	وفق	وفق	وفق
المجاميع	جمع	جمع	جمع
والمكائد	كيد	كيد	كيد
فحسب	حسب	حسب	حسب
المكتشفين	كشف	كشف	كشف
والحناجر	حنجر	حنجر	حنجر
ذخائره	ذخر	ذخر	ذخر
مخلوقين	خلق	خلق	خلق
متجبر	جبر	جبر	جبر
والمراقبة	رقب	رقب	رقب
مجاهدتان	جهد	جهد	جهد
مزدوجة	زوج	زوج	زوج
المتفرعة	فرع	فرع	فرع
ضحكة	ضحك	ضحك	ضحك
أدوية	دوي	دوي	دوي
المشغلون	شغل	شغل	شغل
مائن	مين	مين	مين
الرابطين	ربط	ربط	ربط
الأجور	ءجر	أجر	أجر
مبيعات	بيع	باع	باع
جمعنا	جمع	جمع	جمع
فاختلف	خلف	خلف	خلف
مراجعتان	رجع	رجع	رجع
حروب	حرب	حرب	حرب
الاستقراء	قرء	قرأ	قرأ
نمامون	نمم	نمم	نمم
المسافرتان	سفر	سفر	سفر
تصدر	صدر	صدر	صدر
الاقتراب	قرب	قرب	قرب
المحرك	حرك	حرك	حرك
المؤتمرون	ءمر	أمر	أمر
إحداثيات	حدث	حدث	حدث
أدرسا	درس	درس	درس
مدخلاتها	دخل	دخل	دخل
ومزارعون	زرع	زرع	زرع
المسؤول	سءل	سأل	سأل
العزاء	عري	عزا	عزا
وثبانا	وثب	وثب	وثب
تربطان	ربط	ربط	ربط
تماثيل	مثل	مثل	مثل
وجيد	وجد	وجد	وجد
متلبسات	لبس	لبس	لبس
احتفالات	حفل	حفل	حفل
زلازل	زلزل	؟؟؟؟؟؟	؟؟؟؟؟؟
مريض	مرض	مرض	مرض
فيجوز	جوز	جوز	جوز
وكاله	وكل	وكل	وكل
عربتان	عرب	؟	؟
يسبحون	سبح	سبح	سبح
والمكتشف	كشف	كشف	كشف
فاصاب	صوب	صوب	صوب
يتبدل	بدل	بدل	بدل
فيقتصر	قصر	قصر	قصر
والناخبين	نخب	نخب	نخب
مجنونات	جنن	جنن	جنن
والمرتبطتان	ربط	ربط	ربط
الآسيوية	؟	؟	؟
والمسألتان	سءل	سأل	سأل
موافقتهم	وفق	وفق	وفق
تذهبون	ذهب	ذهب	ذهب
حكوماتها	حكم	حكم	حكم
نعقد	عقد	عقد	عقد
تعرفون	عرف	عرف	عرف
والتصميمات	صمّ	صمّ	صمّ
ذكاء	ذكي	ذكي	ذكي
المتعلقة	علق	علق	علق
تليد	ولد	ولد	ولد
يكرمن	كرم	أكرم	أكرم
سيحرمون	حرم	حرم	حرم
سياساتها	سوس	ساس	ساس
العربة	عرب	؟	؟
يسيطرن	سيطر	سيطر	سيطر
نواب	نوب	نوب	نوب
والمتحركة	حرك	حرك	حرك
ستحفرون	حفر	حفر	حفر
متحسن	حسن	حسن	حسن
مفاتيحها	فتح	فتح	فتح
جافي	جفو	جفا	جفا
أجهزة	جهز	جهز	جهز
بمصداقية	صدق	صدق	صدق
والمتاجر	تجر	تجر	تجر
ربط	ربط	ربط	ربط
والمزامنة	زمن	زمن	زمن
المكتشفتين	كشف	كشف	كشف
للانتقال	نقل	نقل	نقل
سمعوا	سمع	سمع	سمع
والمرجوعات	رجع	رجع	رجع
التجارة	تجر	تجر	تجر
فاقتدى	فدي	فدي	فدي
خلدون	خلد	خلد	خلد
والمطلوبتان	طلب	طلب	طلب
ادباء	ءدب	ادب	ادب
الافتراضي	فرض	فرض	فرض
ملتبس	لبس	لبس	لبس
يعزز	عزز	عزز	عزز
والنجاحات	نجح	نجحخ	نجحخ
والمستمع	سمع	سمع	سمع
والمرتحلون	رحل	رحل	رحل
أديرة	دير	دير	دير
المدونات	دون	دون	دون
التحركات	حرك	حرك	حرك
العمودية	عمد	عمد	عمد
تتحالفان	حلف	حلف	حلف
باحدث	حدث	حدث	حدث
محتشمات	حشم	حشم	حشم
والمحركون	حرك	حرك	حرك
رفاء	رفء	رفا	رفا
مهاجمتهم	هجم	هجم	هجم
المرسلين	رسل	رسل	رسل
إنعكاس	عكس	عكس	عكس
والمراجعات	رجع	رجع	رجع
سيطلب	طلب	طلب	طلب
تغفران	غفر	غفر	غفر
ستعلمون	علم	علم	علم
خدماتهما	خدم	خدم	خدم
يصلحن	صلح	صلح	صلح
فافتضى	قضي	قضي	قضي
لطاقاتهم	طيق	طاق	طاق
الأسهم	سهم	سهم	سهم
عشاء	عشو	عشا	عشا
يتواجدن	وجد	وجد	وجد
المنظمين	نظم	نظم	نظم
الشرعية	شرع	شرع	شرع
والحيلولة	حول	حال	حال
فتطهر	طهر	طهر	طهر
يحسن	حسن	حسن	حسن
والاستخدامات	خدم	خدم	خدم
وصولهم	وصل	وصل	وصل
المتملك	ملك	ملك	ملك
الصراعات	صرع	صرع	صرع
المكتسبات	كسب	كسب	كسب
فاستحال	حول	حول	حول
مضماض	مضض	مضض	مضض
العملاقتين	عملق	عملق	عملق
البعثات	بعث	بعث	بعث
انبياء	نبء	نبا	نبا
والاختراقات	خرق	خرق	خرق
المفرج	فرج	فرج	فرج
ذاهبون	ذهب	ذهب	ذهب
والمرابحات	ربح	ربح	ربح
المبدئية	بدء	بدأ	بدأ
والمبرمجون	برمج	؟	؟
الإصدار	صدر	صدر	صدر
ومنافسون	نفس	نفس	نفس
وتلويناتها	لون	لون	لون
المسابقات	سبق	سابق	سابق
يطلبن	طلب	طلب	طلب
أوضح	وضح	وضح	وضح
والحامل	حمل	حمل	حمل
فيصرف	صرف	صرف	صرف
والتضييق	ضيق	ضيق	ضيق
والرابطان	ربط	ربط	ربط
الاختيار	خير	خير	خير
متمارض	مرض	مرض	مرض
عائلات	عيل	عيل	عيل
يجمعون	جمع	جمع	جمع
التهابات	لهب	لهب	لهب
مطالبات	طلب	طلب	طلب
المنشقين	نشق	نشق	نشق
قضايا	قضى	قضى	قضى
ادعاءاته	دعى	دعى	دعى
ناقلة	نقل	نقل	نقل
رابطة	ربط	ربط	ربط
بإيرادات	ورد	ورد	ورد
الإعتقال	عقل	عقل	عقل
تسجد	سجد	سجد	سجد
مجموع	جمع	جمع	جمع
والمتابعة	تبع	تبع	تبع
ارتباطها	ربط	ربط	ربط
الناخبين	نخب	نخب	نخب
منقسمة	قسم	قسم	قسم
ستعلمان	علم	علم	علم
البطولة	بطل	بطل	بطل
بسطاء	بسط	بسط	بسط
الموجودين	وجد	وجد	وجد
مودعون	ودع	ودع	ودع
جمعهم	جمع	جمع	جمع
جنين	جنن	جنن	جنن
منقسم	قسم	قسم	قسم
يحملان	حمل	حمل	حمل
والصياغة	صوغ	صاغ	صاغ
نتائج	نتج	نتج	نتج
الارتعاش	رعش	رعش	رعش
زيارات	زور	زار	زار
أعرف	عرف	عرف	عرف
الأمنيات	مني	منا	منا
حاسوب	حسب	حسب	حسب
بالكتابة	كتب	كتب	كتب
اباء	ءبء	ابب	ابب
والساجدتان	سجد	سجد	سجد
المفوضية	فوض	فوض	فوض
أحفر	حفر	حفر	حفر
طيور	طير	طار	طار
مرتجعات	رجع	رجع	رجع
والتحليلات	حلل	حلل	حلل
صلاة	صلو	صلا	صلا
ديوان	دون	دون	دون
الوان	لون	لون	لون
مصدر	صدر	صدر	صدر
المندرجة	درج	درج	درج
معطياتهم	عطي	عطي	عطي
للاستماع	سمع	سمع	سمع
إعترافاتهن	عرف	عرف	عرف
طائف	طوف	طوف	طوف
إستمراريتهن	مرر	مرر	مرر
دقوان	دقو	دقا	دقا
طلبا	طلب	طلب	طلب
والصحابيان	صحب	صحب	صحب
مسيطرون	سيطر	سيطر	سيطر
والمستمعات	سمع	سمع	سمع
المتبدل	بدل	بدل	بدل
تابعون	تبع	تبع	تبع
بالمقابل	قبل	قبل	قبل
الاحتكارية	حكر	حكر	حكر
تقنياتها	قني	قني	قني
الاعتمادات	عمد	عمد	عمد
والمحتويات	حوى	حوى	حوى
بالأوامر	ءمر	أمر	أمر
يتضمنها	ضمن	ضمن	ضمن
مشاهد	شهد	شهد	شهد
بالتوقيت	وقع	وقع	وقع
خضاخض	خضخض	خضخض	خضخض
طائر	طير	طير	طير
تسعلون	سعل	سعل	سعل
ونيس	ءتس	انس	انس
والتدريس	درس	درس	درس
إضاعة	ضيع	ضاع	ضاع
اللانهائية	نهى	نهى	نهى
الحفارة	حفر	حفر	حفر
الحاملة	حمل	حمل	حمل
تجهد	جهد	جهد	جهد
والمستمع	سمع	سمع	سمع
ثائرون	ثور	ثار	ثار
وحيد	وحد	وحد	وحد
والمكتشفة	كشف	كشف	كشف
والإنعكاس	عكس	عكس	عكس
لاستضافة	ضيف	ضيف	ضيف
تزر	زور	زار	زار
والاستمرارية	مرّ	مرّ	مرّ
والاتفاقيتين	وفق	وفق	وفق
والتحديث	حدث	حدث	حدث
أنصار	نصر	نصر	نصر
والكبيرة	كبر	كبر	كبر
جغرافيين	جغرف	جغرف	جغرف
الكرناف	كرف	كرف	كرف
والاتجار	تجر	تجر	تجر
محاسب	حسب	حسب	حسب
المعلومات	علم	علم	علم
بالصابون	صبن	صبن	صبن
فيغلب	غلب	غلب	غلب
إيجادهن	وجد	وجد	وجد
مرسلات	رسل	رسل	رسل
وتصورات	صور	صور	صور
الزميلين	زمل	زمل	زمل
إستراحوا	سرح	سرح	سرح
والمحلل	حلل	حلل	حلل
حسائهن	حسء	حسأ	حسأ
التثبيت	ثبت	ثبت	ثبت
إستراح	سرح	سرح	سرح
الحاسوب	حسب	حسب	حسب
ملكوا	ملك	ملك	ملك
يكرمون	كرم	أكرم	أكرم
النقاء	نقي	نقي	نقي
المعتقلون	عقل	عقل	عقل
تجمعان	جمع	جمع	جمع
مستشفيات	شفي	شفي	شفي
وقناعاتهم	قنع	قنع	قنع
إزاء	زوء	أزا	أزا
مرابطين	ربط	ربط	ربط
استيائهم	سبق	ساء	ساء
يسجد	سجد	سجد	سجد
سيرجعون	رجع	رجع	رجع
ائتم	تمم	تمم	تمم
مطالب	طلب	طلب	طلب
منتظر	نظر	نظر	نظر
المؤلفين	ءلف	ألف	ألف
التطفلية	طفل	طفل	طفل
أوامرهن	ءمر	امر	امر
الخفقان	خفق	خفق	خفق
سماع	سمع	سمع	سمع
تصممن	صمّ	صمّ	صمّ
رغوة	رغو	رغا	رغا
والتوثيق	وثق	وثق	وثق
باغون	بغى	بغى	بغى
سمعهن	سمع	سمع	سمع
أبرياء	برئ	برئ	برئ
تركهما	ترك	ترك	ترك
الاعتقاد	عقد	عقد	عقد
الجهاز	جهز	جهز	جهز
جلاء	جلو	جلا	جلا
التحديث	حدث	حدث	حدث
وبجوارهما	جور	جار	جار
استخبارتية	خبر	خبر	خبر
والمحاكمات	حكم	حكم	حكم
سترجعان	رجع	رجع	رجع
يفتدى	فدى	فدى	فدى
مستخدميه	خدم	خدم	خدم
للمفاخرة	فخر	فخر	فخر
حافلات	حفل	حفل	حفل
والجديدة	جدد	جدد	جدد
اثاب	ثوب	ثوب	ثوب
الطابعات	طبع	طبع	طبع
سأعرفكن	عرف	عرف	عرف
يابسة	يبس	يبس	يبس
تدلان	دل	دل	دل
زائلة	زول	زول	زول
سيصلون	وصل	وصل	وصل
المسوحات	سوح	سوح	سوح
بالحداثة	حدث	حدث	حدث
التنافسي	نفس	نفس	نفس
إستئناف	ءنف	اءنف	اءنف
متحسنة	حسن	حسن	حسن
سيرتبطان	ربط	ربط	ربط
المعايير	عير	عير	عير
الاشتباك	شبك	شبك	شبك
مشترياتهن	شري	شري	شري
مستتضاف	ضيف	ضيف	ضيف
سيشربان	شرب	شرب	شرب
الإشتراكية	شرك	شرك	شرك
تحفرون	حفر	حفر	حفر
اسالك	سءل	سأل	سأل
فظائح	فظح	فظح	فظح
ستدرسن	درس	درس	درس
